"Estimate","Std. Error","z value","Pr(>|z|)","study","N","name"
1.06851166571456,0.27348333635301,3.90704486775506,9.34318092045657e-05,"COAD",1,"X1506"
1.02832928943575,0.263329377637406,3.90510659563291,9.4183860507637e-05,"COAD",1,"X1802"
1.0303896723695,0.263907869399528,3.90435372281226,9.44775143807113e-05,"COAD",1,"X3720"
-1.27564375384808,0.326751222879268,-3.90402136098329,9.46074251769955e-05,"COAD",1,"X2410"
0.972108687460281,0.249338971973197,3.89874346463889,9.66931484010857e-05,"COAD",1,"X3138"
0.944759843014684,0.243068431416407,3.88680602211231,0.000101571855535546,"COAD",1,"X3926"
1.05122874008152,0.271524617285442,3.8715780196696,0.000108133034374652,"COAD",1,"X3783"
-1.22009192367833,0.315392354551604,-3.86848922007938,0.000109511776949946,"COAD",1,"X4616"
1.07366765428542,0.277998957496016,3.86212834737268,0.000112403484042879,"COAD",1,"X2184"
-1.22876121045151,0.319281090664887,-3.84852484653155,0.000118831245965048,"COAD",1,"X5138"
0.936340360488098,0.24354399022112,3.84464572350141,0.000120726726721675,"COAD",1,"X3889"
0.956427578785852,0.249150359895209,3.83875656125128,0.00012365895820065,"COAD",1,"X5556"
1.02481843571498,0.267324823040026,3.83360745949706,0.000126277598342921,"COAD",1,"X5796"
1.10151330468947,0.28781673764286,3.82713428590208,0.000129643795887209,"COAD",1,"X1649"
1.01970640415819,0.26656117972591,3.82541225697869,0.000130553428248303,"COAD",1,"X3453"
0.971570476806197,0.254045354031112,3.82439773603265,0.000131092143531839,"COAD",1,"X5900"
1.02194228801031,0.267310099866478,3.82305901842382,0.000131806214975462,"COAD",1,"X3794"
0.949116315279929,0.248565201392497,3.81837968453688,0.000134331070691067,"COAD",1,"X2209"
1.06061631121012,0.277835638681661,3.81742355387804,0.00013485255158272,"COAD",1,"X2250"
0.998875856536432,0.261758337815208,3.81602307255482,0.000135619828571671,"COAD",1,"X7941"
1.00195045718735,0.262996093782427,3.80975414036472,0.000139105052745488,"COAD",1,"X5618"
1.28416355265796,0.338180102802587,3.79727707814788,0.00014629423705708,"COAD",1,"X9288"
1.00472892281485,0.264922244891949,3.79254268823155,0.000149112607340742,"COAD",1,"X600"
0.980721854202609,0.258984570448963,3.7867964585785,0.000152602002793568,"COAD",1,"X9545"
0.942991262124728,0.249176869389587,3.7844253539054,0.000154064138289899,"COAD",1,"X9326"
0.935008161972727,0.247156801270202,3.78305657448017,0.000154914185436951,"COAD",1,"X7859"
0.928624942184414,0.245924871010353,3.77605135409554,0.000159334154275879,"COAD",1,"X8826"
0.880119999298864,0.233081152749096,3.77602388231828,0.000159351719008721,"COAD",1,"X4486"
0.956759649912738,0.25369133298587,3.77135331606313,0.000162364590046786,"COAD",1,"X3699"
0.933862445606678,0.247910376958736,3.76693568483468,0.000165263553269584,"COAD",1,"X6570"
1.01084098590084,0.268710437847173,3.76182255516159,0.000168679705610208,"COAD",1,"X6425"
0.961843884507988,0.255821989221913,3.75981707996819,0.000170037639459037,"COAD",1,"X165"
-1.03281301358074,0.27477240164588,-3.75879457832816,0.000170733940315345,"COAD",1,"X6017"
0.950831100295262,0.253578664821081,3.74964944691284,0.000177081939963673,"COAD",1,"X9186"
0.881283677490256,0.235308487522877,3.74522690094031,0.000180230809982938,"COAD",1,"X9625"
0.950104100271843,0.2544203150223,3.73438772052683,0.000188172415980166,"COAD",1,"X948"
0.932599714371372,0.249777997396952,3.73371443477972,0.000188676410438258,"COAD",1,"X9585"
0.965077352945263,0.258910286755619,3.72745851483369,0.000193420385828221,"COAD",1,"X1690"
-0.98343456663554,0.264656309871054,-3.71589314123925,0.000202487152009148,"COAD",1,"X1918"
1.02485963253133,0.276138800284354,3.71139308013209,0.00020612173040057,"COAD",1,"X5122"
0.878364614237158,0.236887886942097,3.70793384826747,0.000208957222041236,"COAD",1,"X299"
0.901456590353438,0.24408043137156,3.69327678293539,0.000221382838650133,"COAD",1,"X2001"
0.981052558944006,0.26566161830823,3.69286525163658,0.000221741530019603,"COAD",1,"X3148"
0.970685497078,0.263066923615916,3.68988044462489,0.000224359467936932,"COAD",1,"X7232"
0.968245625610442,0.262734345710208,3.68526476046798,0.000228465016485599,"COAD",1,"X3866"
0.849610991143308,0.230662432209546,3.68335226072478,0.00023018671686382,"COAD",1,"X8030"
0.903140693255733,0.245550152713173,3.67802945050779,0.000235042826114545,"COAD",1,"X5755"
0.901410158057277,0.245091710065839,3.67784841770099,0.000235209664369489,"COAD",1,"X8858"
-0.938591409970514,0.255331347497539,-3.67597405947015,0.000236943600345122,"COAD",1,"X6137"
0.983959851047518,0.267909999242559,3.67272536982341,0.00023997734658986,"COAD",1,"X8758"
0.995719957852017,0.271263792087503,3.6706703470798,0.000241915179817766,"COAD",1,"X6732"
0.79990462627541,0.218593220974237,3.65932951950822,0.000252876004973947,"COAD",1,"X3954"
0.954603531188546,0.26091148252486,3.65872564116679,0.000253472514644712,"COAD",1,"X5132"
0.975600078336862,0.266780509716476,3.65693910463584,0.000255244987358617,"COAD",1,"X367"
0.980449009422297,0.268258783067562,3.65486265989422,0.00025731968969238,"COAD",1,"X8454"
1.00143700999069,0.274014419500061,3.65468726725336,0.000257495657496593,"COAD",1,"X3357"
-1.00556552199568,0.275437864099616,-3.65078899113161,0.000261435962989544,"COAD",1,"X8981"
0.933764105581135,0.255971725179234,3.64791894466979,0.000264373008597632,"COAD",1,"X6015"
1.10896723923799,0.304295112984299,3.64438070780061,0.000268036419321718,"COAD",1,"X1214"
0.900260982588396,0.247127265701381,3.64290431504322,0.000269579068913737,"COAD",1,"X8026"
-0.913218464711386,0.250780992754936,-3.64149792485982,0.000271056310722178,"COAD",1,"X2078"
0.843266886304108,0.231742775353196,3.63880550329518,0.000273905562353914,"COAD",1,"X8577"
-0.887436944374749,0.243970349574527,-3.63747867690643,0.000275319977055296,"COAD",1,"X7945"
0.885279715821475,0.243390728362057,3.63727789377652,0.000275534609911192,"COAD",1,"X2338"
0.861614259490102,0.236989579885414,3.6356630528089,0.000277266551323095,"COAD",1,"X2883"
0.910540503180931,0.251026001290586,3.62727565471154,0.000286427458121121,"COAD",1,"X1825"
0.821420067909615,0.226463599734763,3.62716157860102,0.000286553987224524,"COAD",1,"X8916"
1.0396451861933,0.286869194253174,3.62410885177086,0.000289959476148748,"COAD",1,"X1890"
0.840773749852015,0.232134542387881,3.62192434268201,0.000292419652009741,"COAD",1,"X2640"
-1.07732363327401,0.297557271258898,-3.62055892203909,0.000293967293157871,"COAD",1,"X8541"
0.975146885823388,0.269676555106929,3.61598688264442,0.000299205527178734,"COAD",1,"X4742"
0.965381270759125,0.267073223143488,3.6146688889154,0.000300731722037579,"COAD",1,"X5227"
0.943828631656462,0.261283497254547,3.6122780105663,0.000303518907858988,"COAD",1,"X8429"
0.920779413770192,0.255411647103145,3.60507997271693,0.000312056818449408,"COAD",1,"X2122"
0.90250331799363,0.250377955213536,3.60456381722555,0.000312677613919668,"COAD",1,"X5489"
0.952766279982066,0.264328453456409,3.60447869884423,0.000312780099303237,"COAD",1,"X9067"
0.897370401091136,0.249033983652435,3.60340539845177,0.000314075090292355,"COAD",1,"X5211"
0.840803763392322,0.233456033826386,3.60155079143339,0.00031632460443065,"COAD",1,"X6213"
0.862482188787488,0.239729830898966,3.59772576301102,0.00032101182252813,"COAD",1,"X2953"
0.870102578287217,0.24213171005183,3.59350940899465,0.000326253861960174,"COAD",1,"X2484"
-1.04760112347541,0.291676481807817,-3.59165441444696,0.000328585392635407,"COAD",1,"X6979"
0.93879101648017,0.261459677631682,3.59057666170095,0.000329947165163657,"COAD",1,"X9769"
1.0218957383186,0.285169533683052,3.58346743819544,0.000339063048821247,"COAD",1,"X704"
0.938670268814356,0.262400755945065,3.57723919442851,0.000347242397206599,"COAD",1,"X5644"
0.889461860372531,0.248754858417627,3.5756562345377,0.000349350466439992,"COAD",1,"X2413"
-0.811884391136804,0.227417451096131,-3.57001798772959,0.000356956715592492,"COAD",1,"X2505"
-1.01644554082926,0.284885025263223,-3.56791495056682,0.000359833254572073,"COAD",1,"X571"
0.892902551511021,0.250486805363174,3.56466900608368,0.000364315643733568,"COAD",1,"X5731"
0.8578390644622,0.240902216465175,3.56094301268585,0.000369525284281125,"COAD",1,"X2402"
0.916950803184712,0.257825874177284,3.55647316666987,0.000375866851685941,"COAD",1,"X6252"
0.966242803027749,0.271781163683425,3.55522358478545,0.000377657799260803,"COAD",1,"X1177"
0.924528381844365,0.260052028835084,3.55516696403345,0.000377739138843447,"COAD",1,"X2387"
0.896762310760858,0.252699863802662,3.54872494692421,0.000387101201954412,"COAD",1,"X8072"
-0.865764310531456,0.244515173458919,-3.54073859010191,0.000399008692914859,"COAD",1,"X3023"
0.932579243240203,0.263575632839823,3.53818459313702,0.000402888294442892,"COAD",1,"X353"
0.867405384630427,0.245718281653317,3.53008078517432,0.000415432796724601,"COAD",1,"X9507"
-0.840241593548098,0.238125792765139,-3.52856187392023,0.000417824257307905,"COAD",1,"X836"
0.931446249320503,0.2640347236827,3.52774148918327,0.000419121259046749,"COAD",1,"X1384"
0.827497218805756,0.234659397951774,3.52637578562193,0.000421288734760684,"COAD",1,"X8501"
0.922665807290315,0.261943020486153,3.5223912650083,0.000427672441180564,"COAD",1,"X2049"
0.895964240104853,0.254477947237477,3.52079325470488,0.00043025793988604,"COAD",1,"X2156"
0.821075251267523,0.233463102549328,3.51693797564452,0.000436555780155199,"COAD",1,"X9628"
-0.882859629275118,0.251294552161681,-3.51324619527403,0.000442667101550516,"COAD",1,"X456"
0.87541357099921,0.249451871172901,3.50934858449083,0.000449205747894687,"COAD",1,"X2668"
0.763334545112805,0.217619781188112,3.50765238778075,0.000452079348951427,"COAD",1,"X6522"
0.804246184950369,0.229779076599052,3.50008450227051,0.000465110692541021,"COAD",1,"X8203"
0.902824970744198,0.257946449713049,3.50004805938807,0.000465174283932821,"COAD",1,"X8480"
0.841003767465444,0.241049042405581,3.488932206793,0.000484954124239855,"COAD",1,"X9809"
0.819548908058493,0.2350010577253,3.48742646518847,0.00048769301492399,"COAD",1,"X4904"
0.897460051820248,0.257506413926323,3.48519494383168,0.000491778615152032,"COAD",1,"X1760"
0.837871940186542,0.240450450937737,3.48459292514908,0.000492886280408284,"COAD",1,"X2055"
0.96634837405594,0.277337909741413,3.4843717361141,0.000493293834266198,"COAD",1,"X9395"
0.995632989979267,0.285847646170771,3.48308969241768,0.000495662271367619,"COAD",1,"X933"
0.837934524980964,0.240733734819116,3.48075239895471,0.00050000747661129,"COAD",1,"X1287"
0.83074332316772,0.239047685183893,3.47522011153821,0.000510434337444118,"COAD",1,"X4528"
0.838721021736902,0.241405246387624,3.47432806157895,0.000512134465673673,"COAD",1,"X2412"
0.88169961567617,0.253794535883407,3.47406855158309,0.000512630047382644,"COAD",1,"X3919"
0.874129104521253,0.251676652240381,3.47322287045664,0.000514248133567887,"COAD",1,"X2880"
0.846842862381109,0.243994066552946,3.4707518684572,0.000519003350553481,"COAD",1,"X3185"
0.896893821320408,0.258505399833744,3.46953611761007,0.000521357964553018,"COAD",1,"X3314"
0.779497080218145,0.224886782392019,3.46617561035374,0.000527918346990075,"COAD",1,"X6792"
0.903900243126614,0.260818787331181,3.46562551101376,0.000528999549998592,"COAD",1,"X3186"
0.942693788405508,0.272224055218409,3.46293345622661,0.000534320521189749,"COAD",1,"X7241"
0.909236618553159,0.262672287983919,3.46148665141571,0.00053720075997569,"COAD",1,"X1961"
0.827584968306751,0.239133929496618,3.46075929103342,0.00053865421695803,"COAD",1,"X1727"
-0.870645161812182,0.25169825948575,-3.45908296541667,0.000542017919685315,"COAD",1,"X3893"
0.841688153743078,0.243445458834813,3.45739927855543,0.000545416083873268,"COAD",1,"X946"
0.880881777181898,0.254825311910979,3.45680643173166,0.000546617336407001,"COAD",1,"X1362"
0.775864002007932,0.224622034396515,3.45408679113971,0.00055215964646561,"COAD",1,"X343"
0.834565784988073,0.241747388752002,3.45222254228449,0.000555988958438566,"COAD",1,"X2161"
0.877981597568775,0.254688835434814,3.44727163273511,0.000566278920702029,"COAD",1,"X1995"
0.902435097087591,0.261812800370699,3.44687156552253,0.000567118117514332,"COAD",1,"X2550"
0.81037167233378,0.235140966876266,3.44632278713137,0.000568271140800075,"COAD",1,"X8828"
0.839034007799174,0.243786865112195,3.44167027790048,0.000578134475908037,"COAD",1,"X4052"
0.855790741091883,0.248694084919073,3.441138301984,0.000579272365430261,"COAD",1,"X2109"
0.785223327378744,0.228250420100125,3.44018349247417,0.000581319922089224,"COAD",1,"X7060"
0.763760431791644,0.222045022151724,3.43966473281155,0.000582435207690298,"COAD",1,"X8419"
0.863356915790551,0.251671453956179,3.43049202529294,0.000602487682003482,"COAD",1,"X2196"
0.849980484740208,0.248195699870869,3.42463823983427,0.000615618558512728,"COAD",1,"X8132"
1.04415676850747,0.304904504348477,3.4245370390268,0.000615847890439648,"COAD",1,"X3813"
0.785248142401277,0.229408014074828,3.42293247935595,0.000619494634008481,"COAD",1,"X4284"
0.939468156905061,0.274599822108582,3.4212263856951,0.000623394170713515,"COAD",1,"X810"
1.02521816175088,0.299727991616061,3.42049521709052,0.000625072348672886,"COAD",1,"X706"
-0.873230675837931,0.255339316041755,-3.41988335119976,0.000626479932406514,"COAD",1,"X1175"
0.827410883897389,0.241992052537358,3.41916552722184,0.000628135029319221,"COAD",1,"X4865"
0.849351852526782,0.248514821487896,3.41771105418012,0.000631501107624015,"COAD",1,"X4976"
0.781451171080949,0.228792458689344,3.41554601737118,0.000636542730847156,"COAD",1,"X4382"
0.86507273095919,0.253303457537379,3.41516353297916,0.000637437287037389,"COAD",1,"X9640"
1.13101134615457,0.331222859992515,3.41465364492091,0.000638631634088625,"COAD",1,"X1812"
0.822365609397957,0.240900535631094,3.41371432505777,0.000640837320947388,"COAD",1,"X7844"
0.799414960393348,0.234257562741576,3.41254707441498,0.000643588102438034,"COAD",1,"X3805"
0.839055599908917,0.245904782437814,3.41211582625931,0.000644607171430493,"COAD",1,"X1172"
0.789140617296948,0.231420354191962,3.40998794186599,0.000649657517141047,"COAD",1,"X6717"
0.752884382339859,0.220802809900746,3.40975906365635,0.00065020292578742,"COAD",1,"X9244"
0.954821185217509,0.280065678741103,3.40927595808753,0.000651355547526752,"COAD",1,"X5546"
-0.893679887891429,0.262149049177716,-3.40905256263427,0.000651889179816262,"COAD",1,"X502"
0.806360207580626,0.236593008095631,3.40821655750153,0.000653889783400684,"COAD",1,"X6477"
0.831519206870685,0.2440060487192,3.40778112360482,0.000654934059252329,"COAD",1,"X8472"
0.757193496981376,0.222313592003872,3.40597032397457,0.000659293452172634,"COAD",1,"X4980"
0.87900927549288,0.258237421384246,3.40388031595527,0.000664358560576949,"COAD",1,"X8914"
1.28808364846962,0.379345920809203,3.39553841971451,0.000684937603072277,"COAD",1,"X9689"
0.890666316714901,0.262371832955674,3.39467200682846,0.000687108631186444,"COAD",1,"X7339"
0.792428296602998,0.233593626930642,3.39233697004193,0.000692991576877001,"COAD",1,"X7262"
0.792876077397607,0.233906970624535,3.38970692186135,0.000699673823146967,"COAD",1,"X4063"
0.785821184033192,0.231828895748391,3.38966021253045,0.000699793038379263,"COAD",1,"X8234"
0.766626099605441,0.226166230771837,3.38965767342533,0.000699799519424217,"COAD",1,"X1580"
1.06379174713302,0.314482800008656,3.38267068057058,0.000717846557130004,"COAD",1,"X9773"
-0.776242129774396,0.229559967535164,-3.38143509127083,0.000721082666352065,"COAD",1,"X5851"
0.840008951121912,0.248497595727316,3.38035041612104,0.000723934685090214,"COAD",1,"X7226"
0.741436353216362,0.219409390574018,3.37923710227999,0.000726872900951934,"COAD",1,"X3747"
0.866194739401805,0.256359756607761,3.3788249406365,0.000727963469332163,"COAD",1,"X2419"
0.786070491190634,0.233038608006406,3.37313416826204,0.000743177300530061,"COAD",1,"X1230"
1.1563761888913,0.343228505438308,3.3691146585118,0.000754100522082785,"COAD",1,"X8437"
0.815027166872996,0.241916153059508,3.36904814567099,0.000754282521631076,"COAD",1,"X6573"
0.785189361018413,0.233144831747895,3.36781800021823,0.000757655939085322,"COAD",1,"X337"
0.780352512322977,0.231828189366219,3.36608121064282,0.000762442579258521,"COAD",1,"X995"
-0.896599033741143,0.266430778115489,-3.36522319261664,0.000764817648762254,"COAD",1,"X3562"
0.919126707436183,0.27314672079958,3.36495603807957,0.000765558557294091,"COAD",1,"X7725"
0.802008699660165,0.238767082003802,3.35895841641769,0.00078236839293947,"COAD",1,"X373"
0.835371415461974,0.248766896965687,3.35804894321288,0.000784947133317228,"COAD",1,"X2515"
0.718385560219088,0.214016289546228,3.35668636131511,0.000788825396030078,"COAD",1,"X8499"
0.782390436063748,0.233289268833684,3.35373521454828,0.000797286179365903,"COAD",1,"X4332"
0.857363752259053,0.255681114402842,3.35325412775001,0.000798673387511599,"COAD",1,"X1953"
0.878554863250386,0.262105384396893,3.35191459447485,0.000802547726226016,"COAD",1,"X398"
0.885350263265868,0.264493027794491,3.34734821045558,0.000815886554328321,"COAD",1,"X9464"
0.778442091328481,0.232721597474126,3.34494993063559,0.000822974257306808,"COAD",1,"X4021"
0.806196954659187,0.241041730185756,3.3446364413245,0.000823904930793836,"COAD",1,"X1639"
-0.784608668734638,0.234857775646781,-3.34078216730906,0.000835427413485286,"COAD",1,"X748"
0.84876673168909,0.254189864521584,3.33910533091699,0.000840486884375467,"COAD",1,"X9448"
-0.960313342351302,0.287840798754642,-3.33626555549507,0.000849120127636706,"COAD",1,"X2976"
0.712766704792076,0.213690410311142,3.33551095603335,0.000851427987789379,"COAD",1,"X1064"
0.788740371588713,0.237134910555762,3.32612507260183,0.000880624038603154,"COAD",1,"X5130"
0.827515709816992,0.24905288197906,3.32265060834176,0.000891665219745425,"COAD",1,"X9180"
0.887096000023145,0.266984789033792,3.32264621978471,0.000891679246522728,"COAD",1,"X4087"
0.893824180720355,0.269049787182221,3.322151599083,0.000893261472501155,"COAD",1,"X2944"
-0.7799180531326,0.234944267696421,-3.31958749527934,0.000901505495246724,"COAD",1,"X1080"
0.821538998868152,0.24757775071925,3.31830706305982,0.000905648646961603,"COAD",1,"X825"
0.813111490565928,0.245082316850451,3.317707703335,0.000907594079349631,"COAD",1,"X6940"
-0.817923648545556,0.246560638253,-3.31733262186915,0.000908813507397992,"COAD",1,"X6467"
0.858051463163455,0.25883882294946,3.31500295583941,0.000916421555954794,"COAD",1,"X2229"
0.809661716084925,0.244289746087167,3.31434998420287,0.000918564546848216,"COAD",1,"X8108"
0.872946706750699,0.263467168359244,3.31330355955553,0.000922008499025248,"COAD",1,"X4105"
-0.799782646754509,0.241592516451251,-3.31046117860977,0.000931423713395514,"COAD",1,"X9390"
0.904189245319927,0.273164042489766,3.31005954180006,0.000932761270789064,"COAD",1,"X7838"
0.787264247597181,0.237895132443273,3.30929111290206,0.000935325304134529,"COAD",1,"X4842"
0.865413146266298,0.26154340547598,3.30887006954483,0.000936732976246957,"COAD",1,"X7009"
0.811485628710438,0.245266087356702,3.30859287338104,0.000937660795933975,"COAD",1,"X1107"
-0.787686977404313,0.23822321440311,-3.30650805538803,0.000944666342817354,"COAD",1,"X5"
0.748459612781649,0.226685854833044,3.30174819832889,0.000960842843065883,"COAD",1,"X9612"
0.860197254734413,0.26074039129903,3.29905639263959,0.000970104208430583,"COAD",1,"X8117"
0.828362586301774,0.251149667781814,3.29828262811565,0.000972781662099108,"COAD",1,"X954"
0.755771532586672,0.22924334591001,3.29680902879228,0.000977899686481034,"COAD",1,"X4331"
0.814477742620339,0.24705449101628,3.2967534379558,0.000978093248709209,"COAD",1,"X9333"
-0.874002243774531,0.265358345322896,-3.29366782382902,0.000988892879985622,"COAD",1,"X1894"
0.76539016348071,0.232568213453734,3.29103514239693,0.000998194424902633,"COAD",1,"X1134"
0.776214820802634,0.235965399726384,3.28952813294958,0.00100355523669355,"COAD",1,"X762"
0.777418385843363,0.236446349232529,3.28792721210013,0.00100927930112007,"COAD",1,"X5680"
0.751981260088414,0.22871110362524,3.28790884294184,0.00100934515474843,"COAD",1,"X1358"
0.835788348504589,0.25499160832555,3.27770923126823,0.00104653137861045,"COAD",1,"MRS"
-0.796134679667793,0.243035942297617,-3.27578987758469,0.00105366921787073,"COAD",1,"X2945"
-0.750445434288073,0.229337339474816,-3.27223397640611,0.00106701233291832,"COAD",1,"X9892"
0.737826627463427,0.225491939044732,3.27207540362256,0.00106761098432439,"COAD",1,"X7070"
0.786624439057431,0.240658679278145,3.26863108123467,0.00108069106801471,"COAD",1,"X6219"
0.841506204942937,0.257546198930046,3.26739904700168,0.00108540569575218,"COAD",1,"X8448"
0.798770077130057,0.244605209454749,3.26554810059278,0.00109252448444265,"COAD",1,"X2289"
0.723738794187562,0.221646518914748,3.26528382999751,0.00109354439152008,"COAD",1,"X7387"
0.971437332359289,0.297520652144208,3.26510891045115,0.00109421994775531,"COAD",1,"X2601"
0.820527262168473,0.251354474997729,3.26442273277963,0.0010968737608049,"COAD",1,"X5295"
0.795283754679219,0.243676162391734,3.26369123213915,0.00109970941584797,"COAD",1,"X9506"
0.935378412007011,0.286781611299026,3.26164013016754,0.00110769668676728,"COAD",1,"X9252"
0.760021933261992,0.233175943838832,3.25943543210147,0.00111634187708655,"COAD",1,"X781"
0.721536627164674,0.221379820170193,3.25927009340765,0.00111699272095569,"COAD",1,"X623"
0.875414512648221,0.268644598623069,3.25863433374479,0.00111949861267642,"COAD",1,"X5123"
-0.792393238750379,0.243176967163635,-3.25850448746313,0.00112001104975671,"COAD",1,"X9939"
0.91066183576854,0.27967027948879,3.25619811097962,0.00112914935534626,"COAD",1,"X3084"
0.757948127844097,0.232808014469839,3.25567884580834,0.0011312162674324,"COAD",1,"X6060"
-0.708590765363992,0.217820902751686,-3.25308892035848,0.00114157767889516,"COAD",1,"X5697"
-0.718423308814697,0.220977652454158,-3.25111295570367,0.00114954176295073,"COAD",1,"X290"
0.817244735931613,0.251413137858129,3.25060473328478,0.00115159842914826,"COAD",1,"X1310"
0.797398057159721,0.245311818970552,3.2505488749217,0.00115182468318039,"COAD",1,"X2208"
0.768046016395029,0.236401751607765,3.2489015465053,0.00115851568002963,"COAD",1,"X8558"
-0.765185088015668,0.235554866834024,-3.24843675828116,0.00116041000957191,"COAD",1,"X1024"
0.711596049334931,0.219161236403531,3.2469065287837,0.00116666698574045,"COAD",1,"X5975"
0.729011608352544,0.224545048773437,3.2466162684714,0.00116785734723747,"COAD",1,"X922"
0.774682820869979,0.238725361749784,3.2450796814875,0.00117417763057343,"COAD",1,"X3102"
0.820956758581151,0.253117116595026,3.24338697289539,0.001181176650201,"COAD",1,"X2522"
0.849547863693318,0.262013030579602,3.24238783778816,0.00118532595040012,"COAD",1,"X1923"
0.940649084452477,0.290167450323284,3.24174570029985,0.00118799978274987,"COAD",1,"X8335"
-0.791497972254127,0.244257638868905,-3.24042259607254,0.0011935267102473,"COAD",1,"X6464"
0.852090345443245,0.263049063643082,3.23928294456659,0.00119830634423871,"COAD",1,"X2468"
-0.74612654899719,0.230426876218697,-3.23801876430875,0.00120362892757131,"COAD",1,"X8154"
