"Estimate","Std. Error","z value","Pr(>|z|)","study","N","name"
-0.931650938756406,0.240129522695178,-3.87978507723538,0.000104548803160925,"COAD",1,"X1257"
1.00450415997391,0.2589627921391,3.87895168906871,0.000104907584933147,"COAD",1,"X1377"
-0.976704371955743,0.252028041843145,-3.87537975858899,0.000106458539454105,"COAD",1,"X6098"
-0.882835336222062,0.2292506931406,-3.85096037934601,0.000117655534111646,"COAD",1,"X9957"
0.983087562899834,0.256435892434565,3.83365820426518,0.00012625153832904,"COAD",1,"X5315"
-1.05901569986984,0.276316658020918,-3.83261620003259,0.000126787678384723,"COAD",1,"X3798"
-0.969431834166236,0.253146588218807,-3.82952755155566,0.000128389509005512,"COAD",1,"X6457"
-0.944763838651077,0.247008365516844,-3.82482527129897,0.000130864865464873,"COAD",1,"X3507"
-0.943763635715468,0.246813415147272,-3.82379391797779,0.000131413767352929,"COAD",1,"X9772"
0.899569826654539,0.235674556393422,3.81700019052056,0.000135084065872959,"COAD",1,"X7742"
0.930294007055193,0.244099681364227,3.81112339785106,0.000138336686065557,"COAD",1,"X6295"
-0.951095122833344,0.249637495779741,-3.8099049177793,0.000139020246593046,"COAD",1,"X5750"
-0.991338346073215,0.260422086289043,-3.80666002718727,0.000140856163051085,"COAD",1,"X738"
-0.901239529652245,0.236957808156204,-3.80337553197717,0.000142737726039497,"COAD",1,"X8185"
-0.935344257125217,0.24640732200552,-3.79592720505385,0.000147092658751158,"COAD",1,"X6785"
-1.024100577076,0.270005584249498,-3.7928866542615,0.000148906135382876,"COAD",1,"X3378"
-0.879746461563542,0.231953793751049,-3.79276599591967,0.000148978532110425,"COAD",1,"X7168"
-0.971797700136662,0.256608571396234,-3.78708199359441,0.000152426812234604,"COAD",1,"X7932"
-0.968879769392833,0.255913689009235,-3.78596304536827,0.000153114429694803,"COAD",1,"X3291"
-0.964168178329603,0.254825368213073,-3.78364283387756,0.000154549564248699,"COAD",1,"X3608"
-0.929092504938133,0.245572512127444,-3.78337337875977,0.000154717050121963,"COAD",1,"X6495"
-0.836473503318383,0.221803965081215,-3.77122881014368,0.000162445634600888,"COAD",1,"X3666"
0.946785108735647,0.251368122963249,3.76652814038028,0.000165533433800813,"COAD",1,"X4836"
-0.853920521302722,0.226907557555222,-3.76329695891643,0.000167687881177515,"COAD",1,"X9283"
-1.36526816071416,0.362944281710302,-3.76164670312647,0.000168798368090741,"COAD",1,"X2803"
1.16295871717986,0.309491963948781,3.75763784733462,0.000171524881258171,"COAD",1,"X965"
-0.919630852166521,0.244896974226352,-3.75517441598331,0.000173220807360542,"COAD",1,"X4106"
-0.970036719095177,0.258815581350409,-3.74798423662851,0.000178261454554711,"COAD",1,"X93"
0.834679820440929,0.223124713287345,3.74086674731549,0.000183386735366947,"COAD",1,"X4630"
-0.824125976279568,0.220446842435798,-3.7384340241552,0.000185170071596918,"COAD",1,"X8310"
-0.881090336100788,0.2357866114888,-3.73681241075318,0.000186367855701678,"COAD",1,"X9876"
0.814134266051906,0.218027826554494,3.73408421721996,0.000188399449426346,"COAD",1,"X6458"
-0.945966206780674,0.253374531897187,-3.73346997307734,0.000188859718337056,"COAD",1,"X1399"
0.864630571647655,0.232205207462783,3.72356236578474,0.00019643130888185,"COAD",1,"X7186"
0.921108083378565,0.2475531998165,3.72084902987051,0.00019855411548747,"COAD",1,"X4121"
-0.854612020391745,0.230144685674217,-3.71336847465379,0.000204518775686351,"COAD",1,"X29"
-0.832813059421654,0.224545935956952,-3.70887611869899,0.000208181244985021,"COAD",1,"X5025"
0.902653933092806,0.243640969864309,3.70485281517112,0.000211513515038951,"COAD",1,"X6444"
-0.838622415061634,0.226416498238707,-3.70389270033444,0.000212316092640157,"COAD",1,"X2331"
-1.11343225986013,0.300626998513439,-3.70370015123693,0.000212477391858211,"COAD",1,"X2635"
-0.904928104532029,0.244477494649188,-3.70147814967816,0.000214347117538483,"COAD",1,"X1503"
-1.00196148316652,0.271639576031599,-3.68856960316401,0.000225518335695531,"COAD",1,"X3113"
0.97779201537405,0.265226888395183,3.68662476602734,0.00022724805242191,"COAD",1,"X334"
-0.852177713129979,0.231362054933653,-3.68330802289233,0.000230226685051171,"COAD",1,"X409"
-0.804529033050643,0.218731408984224,-3.67815960582354,0.000234922944737407,"COAD",1,"X7408"
-0.888873931484065,0.241879767318546,-3.67485855199065,0.000237981222291213,"COAD",1,"X2056"
-0.866490267969457,0.235804070871164,-3.67461963132469,0.00023820401500741,"COAD",1,"X8946"
0.834252223524361,0.227768417567204,3.66272125185315,0.00024955004867573,"COAD",1,"X7205"
-0.892364242020812,0.243910967126839,-3.65856546973864,0.000253630952899372,"COAD",1,"X4839"
0.898089021291023,0.245575250562488,3.6570827851502,0.000255102009240857,"COAD",1,"X6358"
-0.921581505189475,0.252058371207803,-3.65622256770714,0.000255959143962593,"COAD",1,"X4166"
-0.840502115555514,0.230095016465109,-3.65284797762218,0.000259347787212671,"COAD",1,"X9857"
-0.987159823527813,0.270272229047898,-3.65246487589691,0.000259735131942378,"COAD",1,"X4565"
-0.970691751106076,0.265927906832797,-3.65020641371197,0.000262029654266695,"COAD",1,"X2901"
-0.947774258333303,0.259817361033853,-3.64784806743461,0.000264445930292361,"COAD",1,"X7030"
0.833710587361903,0.228571113751111,3.64748884353656,0.000264815806093792,"COAD",1,"X3877"
0.90901704569749,0.249726267449442,3.64005378761977,0.00027258109455514,"COAD",1,"X7999"
-0.868246983329859,0.238583056966222,-3.63918123260858,0.000273506268905883,"COAD",1,"X5389"
1.17743252361903,0.324485962122113,3.62860851026872,0.000284952976292051,"COAD",1,"X9389"
-0.782766818469408,0.216137424000443,-3.62161630309706,0.000292768132461336,"COAD",1,"X1334"
0.862511172173907,0.238267640466218,3.61992577123034,0.000294687541046561,"COAD",1,"X796"
-0.832845768124317,0.230250964384923,-3.61712173648924,0.000297897217595985,"COAD",1,"X5157"
-0.836160423930897,0.231354645939723,-3.61419335468522,0.000301284163092651,"COAD",1,"X3558"
-0.782825803122096,0.216689602969776,-3.61265973260049,0.000303072295501152,"COAD",1,"X7071"
-1.07151945761914,0.297201737301535,-3.60536067974594,0.00031171968842351,"COAD",1,"X2806"
-0.965923862996648,0.268238495171946,-3.60098897206187,0.000317009024659339,"COAD",1,"X541"
-0.856325443038153,0.237837349900314,-3.60046663569481,0.000317646589170092,"COAD",1,"X8052"
-0.879551324583722,0.244321815157998,-3.59997048980229,0.000318253296927362,"COAD",1,"X9596"
0.964476415749733,0.268262313768486,3.59527360440979,0.000324050828951131,"COAD",1,"X7414"
-0.765992360002295,0.213375002692537,-3.58988799220334,0.000330820083102422,"COAD",1,"X3917"
0.993120085179787,0.276930426930915,3.58617179118255,0.000335567940407158,"COAD",1,"X4932"
0.897612088847542,0.250929539545402,3.57714795346019,0.000347363581322476,"COAD",1,"X3834"
-0.878173498492817,0.24576169140614,-3.5732725204986,0.000352547517091587,"COAD",1,"X6587"
-0.843759242646388,0.236131280324796,-3.57326331981857,0.000352559909939315,"COAD",1,"X1733"
-0.832342535598803,0.233126523070977,-3.57034679981648,0.000356508914456967,"COAD",1,"X5066"
0.798505035369091,0.224093494975294,3.56326735614134,0.000366267303863745,"COAD",1,"X8561"
-0.759304372503501,0.213309465424009,-3.55963750129035,0.000371367052753711,"COAD",1,"X6368"
-0.837797639166841,0.235462739349451,-3.5580900888249,0.000373561200044748,"COAD",1,"X1862"
-0.86285343170839,0.242522040894189,-3.55783510862358,0.000373923909070625,"COAD",1,"X8081"
0.86235485916041,0.242732029073992,3.55270321123356,0.000381294388473706,"COAD",1,"X9510"
-0.776239579995888,0.218905231691912,-3.54600743891024,0.000391115166133755,"COAD",1,"X1131"
-0.863485032203451,0.243593867506696,-3.54477327792218,0.000392950928109857,"COAD",1,"X281"
0.809244064307885,0.228553462062366,3.54072109433663,0.000399035150394067,"COAD",1,"X4266"
-0.905996983687374,0.256545646105052,-3.53152352200271,0.000413173112947242,"COAD",1,"X5649"
-0.850324851988818,0.240784128270348,-3.53148215414801,0.000413237745093177,"COAD",1,"X1918"
0.892146249515578,0.252853751197507,3.52830933015786,0.000418223120949434,"COAD",1,"X13"
0.837499764433104,0.237430248302546,3.52735075004395,0.0004197403259568,"COAD",1,"X9592"
0.811044128630472,0.230117910840228,3.52447197903506,0.000424327691339727,"COAD",1,"X4599"
-0.854935549844277,0.242629997030226,-3.52361851505843,0.000425696669888624,"COAD",1,"X8762"
-0.853924985353233,0.242449154172718,-3.52207863239195,0.000428177120495358,"COAD",1,"X3572"
0.847361365625982,0.240692796479239,3.52050986992903,0.000430717962596574,"COAD",1,"X7420"
0.919304052926642,0.261550556632482,3.51482353837389,0.000440046283690439,"COAD",1,"X8981"
-0.880704460697823,0.250579397392229,-3.51467227498862,0.000440296984467336,"COAD",1,"X782"
-0.853126915328692,0.242747421661768,-3.51446334419731,0.00044064348125852,"COAD",1,"X1791"
0.852584526771163,0.243020298451055,3.50828524285956,0.000451005201064534,"COAD",1,"X6130"
-0.90025457120176,0.256667453636953,-3.50747458801355,0.000452381558650473,"COAD",1,"X8918"
0.842224900839633,0.240296303566696,3.50494322358923,0.000456704668222119,"COAD",1,"X5108"
0.926915655550611,0.264641127400382,3.50253819070328,0.000460847712083836,"COAD",1,"X188"
0.86511907396244,0.247045635351297,3.50185937400695,0.000462023409877149,"COAD",1,"X62"
0.892739314836304,0.255224388666519,3.49786052775221,0.00046900633196679,"COAD",1,"X1483"
-0.871083035990709,0.249271766848443,-3.49451142022163,0.000474930290465789,"COAD",1,"X9944"
-1.07641317552558,0.308485366205601,-3.48934923158775,0.000484198111514878,"COAD",1,"X3495"
-1.02951356316719,0.295180079248375,-3.48774743129234,0.000487107981994345,"COAD",1,"X8741"
-0.831456679730457,0.238439646780894,-3.48707394494043,0.000488336317414328,"COAD",1,"X1424"
-0.826304645579804,0.23710792953237,-3.48493045850244,0.000492264960384728,"COAD",1,"X2566"
-0.817180929219035,0.23453800670531,-3.48421537600001,0.000493582126571923,"COAD",1,"X3884"
-0.764306880331829,0.219542874504259,-3.48135589486874,0.00049888214349042,"COAD",1,"X4030"
-0.749610934179616,0.215922108583117,-3.47167290602418,0.000517226127357458,"COAD",1,"X9683"
-0.800208967457205,0.230864476341755,-3.46614160886594,0.00052798511609388,"COAD",1,"X843"
-0.773681437316941,0.223260179779897,-3.465380338221,0.000529482093913588,"COAD",1,"X204"
-0.8308481482519,0.239757240826165,-3.46537249673433,0.000529497534129245,"COAD",1,"X8874"
-0.862902605471315,0.249059534053931,-3.46464394045025,0.000530933923805633,"COAD",1,"X7099"
-0.843931737785584,0.243952993850067,-3.45940307789074,0.000541374076466622,"COAD",1,"X8772"
-0.814847086973114,0.235733605170187,-3.4566437245332,0.000546947451731794,"COAD",1,"X39"
-0.750647829496303,0.217180862525194,-3.45632585103682,0.000547592918625952,"COAD",1,"X8031"
-0.803575509695482,0.232658459006999,-3.45388477653121,0.000552573410175393,"COAD",1,"X1237"
-0.779016224871705,0.225563921092724,-3.45363842363545,0.000553078377842879,"COAD",1,"X7957"
0.764759038335673,0.221549951432656,3.45185829827696,0.000556740026629983,"COAD",1,"X3715"
-0.908663672510805,0.263359903957672,-3.45027340478089,0.000560019079175369,"COAD",1,"X3100"
-0.85346502409797,0.247629814663675,-3.44653581095284,0.000567823303280284,"COAD",1,"X5352"
-0.810034805009804,0.235052731486911,-3.44618333037712,0.000568564497246537,"COAD",1,"X392"
0.826567850639619,0.240093611761048,3.44268989323321,0.000575959346943278,"COAD",1,"X3264"
-0.873046933033846,0.253598747521069,-3.44263109170645,0.000576084579957353,"COAD",1,"X5545"
-0.7664434805358,0.22270768648866,-3.44147744794981,0.000578546695967667,"COAD",1,"X781"
-0.808399780967408,0.234973089632617,-3.44039303492731,0.000580869989109999,"COAD",1,"X1118"
-0.852548807260071,0.248153854972187,-3.43556543723903,0.000591318639178686,"COAD",1,"X6401"
-0.872460044528343,0.254383657379735,-3.42970163065926,0.000604245299435258,"COAD",1,"X8630"
-0.763871887347321,0.222955663392423,-3.42611564884466,0.000612279625889605,"COAD",1,"X4949"
-0.870452674068893,0.254068291059178,-3.42605789349032,0.000612409835391576,"COAD",1,"X6334"
-0.915636520092445,0.267706135226598,-3.42030457881517,0.000625510591868616,"COAD",1,"X547"
0.879214335121984,0.257095103015009,3.41980195192849,0.000626667411693332,"COAD",1,"X5325"
0.733093492447619,0.214368819956802,3.41977668485252,0.00062672561758835,"COAD",1,"X9709"
-0.827875147500635,0.242537501161257,-3.4133902738208,0.000641599892210962,"COAD",1,"X2520"
0.859922859818226,0.2525571454943,3.40486450357681,0.000661968903498708,"COAD",1,"X5423"
0.790550734433775,0.232335524755198,3.40262529919497,0.000667417440197963,"COAD",1,"X7098"
0.789192597048802,0.232000023009725,3.40169189127934,0.000669700941197991,"COAD",1,"X9143"
-0.806243766325376,0.237213757702597,-3.39880694161167,0.000676804720905616,"COAD",1,"X9397"
-0.817285159591328,0.240556681785473,-3.3974743645665,0.000680109598555935,"COAD",1,"X5886"
-0.783822455151447,0.230788082601639,-3.3962865253506,0.000683068156708023,"COAD",1,"X9134"
-0.967081237506672,0.284974366193438,-3.39357272874932,0.00068987237110359,"COAD",1,"X9354"
-0.808927529013044,0.238400930346181,-3.39313914521391,0.000690965299777332,"COAD",1,"X3655"
-0.7911478641211,0.233240677933299,-3.39198064047536,0.000693893427908872,"COAD",1,"X8648"
-0.756166247880345,0.223154586449033,-3.38853106231382,0.000702680694645995,"COAD",1,"X361"
0.827516038863657,0.244459493152488,3.38508449065413,0.000711563484375818,"COAD",1,"X2817"
0.742446594917944,0.219361684265029,3.38457738143975,0.000712879218685231,"COAD",1,"X2383"
-0.753864597669376,0.222807583070926,-3.38347818902286,0.000715738922821422,"COAD",1,"X3866"
0.765586680744809,0.226387338312674,3.38175573974646,0.000720241562090572,"COAD",1,"X1252"
-0.742941494542417,0.219790789956123,-3.38022123079285,0.000724275059370139,"COAD",1,"X5530"
-0.757050542427381,0.22399270751764,-3.37979995338804,0.000725386063756316,"COAD",1,"X3403"
0.81680283514769,0.241738465384386,3.37886994462756,0.000727844316129431,"COAD",1,"X6496"
-0.757848200543534,0.224981177929072,-3.3684960116195,0.000755794905282936,"COAD",1,"X804"
-0.725110844913948,0.215338020639344,-3.36731452606965,0.000759040647872628,"COAD",1,"X42"
-0.815039028949192,0.242187713712119,-3.36531947247335,0.000764550795885242,"COAD",1,"X9220"
0.773757640602142,0.230038669377131,3.36359814068314,0.000769334771682961,"COAD",1,"X3284"
-0.764376129226815,0.227698185383423,-3.35697066684865,0.000788014723159982,"COAD",1,"X405"
0.895593075977211,0.26680067337509,3.35678716491886,0.000788537874659841,"COAD",1,"X4170"
-0.797494836563396,0.237609788042516,-3.35632148462124,0.000789866944879259,"COAD",1,"X6606"
-0.758187149787762,0.225914628761718,-3.35607815192639,0.000790562252914202,"COAD",1,"X3598"
-0.773248373923908,0.230402727784369,-3.35607300034912,0.000790576979364621,"COAD",1,"X4217"
-0.797910938584916,0.237784114643286,-3.35561078073659,0.0007918993307064,"COAD",1,"X6071"
-0.748170071561797,0.223075954962866,-3.35388039327833,0.000796867997615783,"COAD",1,"X2718"
-0.841360051904101,0.250877641348461,-3.35366694051257,0.000797482910503614,"COAD",1,"X2048"
-0.726741121728693,0.21673438741846,-3.35314174361053,0.000798997768447583,"COAD",1,"X7948"
-0.728779828555607,0.21747011037169,-3.35117238552926,0.000804701922727513,"COAD",1,"X7049"
0.737271604497025,0.220025377265803,3.3508480415255,0.000805644986528809,"COAD",1,"X1817"
-0.88153407421984,0.263122283169116,-3.35028285556968,0.000807290774325438,"COAD",1,"X8811"
-0.808422427152455,0.241312403186068,-3.35010723227976,0.000807802813853998,"COAD",1,"X8550"
0.732056164822024,0.218609128699614,3.34869897326166,0.000811919581900687,"COAD",1,"X522"
-0.751330411981168,0.224499387316624,-3.34669248304685,0.00081781879712001,"COAD",1,"X2659"
0.744404242689688,0.22248562626518,3.34585319144363,0.000820298146558437,"COAD",1,"X6242"
-0.762048835396952,0.227792077316276,-3.34537023576501,0.000821728004022848,"COAD",1,"X9627"
-0.851140868264214,0.254481693617409,-3.34460548484021,0.000823996886013806,"COAD",1,"X8336"
-0.696689337732283,0.208495951833258,-3.34150055004162,0.0008332685140799,"COAD",1,"X9155"
-0.791397986236954,0.236924540821482,-3.34029553668421,0.000836892792909414,"COAD",1,"X4889"
-0.715424079950747,0.214261721102462,-3.33901957040952,0.000840746409500637,"COAD",1,"X74"
-0.76269197335686,0.228490953594491,-3.33795260319334,0.000843981445248747,"COAD",1,"X8481"
-0.957488123467994,0.287254592717656,-3.33323869397317,0.000858412633038192,"COAD",1,"X5267"
-0.858874993111481,0.25767363679883,-3.33318923806714,0.000858565243357684,"COAD",1,"X2348"
-0.788445090436572,0.236643292057913,-3.33178719574108,0.000862902126300162,"COAD",1,"X8739"
0.855423247573297,0.256982432834979,3.32872266067543,0.000872452352096837,"COAD",1,"X1150"
-0.757545658934359,0.22763053024678,-3.32796157928853,0.00087483930724278,"COAD",1,"X3130"
-0.724484219019279,0.217775240694087,-3.32675200684073,0.000878645311450251,"COAD",1,"X6500"
0.826934543649882,0.248602561409372,3.32633155089732,0.000879971896913614,"COAD",1,"X3931"
-0.827144846493401,0.248751272202785,-3.32518840675156,0.000883588037223889,"COAD",1,"X4609"
0.790882422545347,0.237902567486699,3.32439633123995,0.000886101706357408,"COAD",1,"X4989"
-0.821599568973152,0.247624139598173,-3.31793003019167,0.000906871988069963,"COAD",1,"X5391"
-0.809431308378181,0.243970756830318,-3.31773905567355,0.000907492218407095,"COAD",1,"X2586"
-0.853829528199131,0.257397850611312,-3.31715873373189,0.000909379350422955,"COAD",1,"X9308"
0.738465267012871,0.222727770381927,3.31555093353008,0.000914626721596741,"COAD",1,"X9791"
-0.742059135253242,0.223855124291784,-3.3149079682715,0.000916733007910574,"COAD",1,"X991"
0.763100559979488,0.230548199254199,3.30993936386423,0.000933161841050979,"COAD",1,"X6478"
-0.745843104889377,0.225354419768367,-3.30964489472184,0.000934144022641843,"COAD",1,"X2893"
-0.791309579968681,0.239205578363022,-3.30807327063158,0.000939402283163638,"COAD",1,"X4221"
-0.731184211330878,0.221031027191782,-3.3080614093896,0.000939442071955911,"COAD",1,"X6619"
0.7519233601542,0.227308273525596,3.30794541039673,0.000939831275385024,"COAD",1,"X4745"
-0.851039562520244,0.257438018187604,-3.30580373680496,0.000947043977670852,"COAD",1,"X8077"
-0.813669381338535,0.246306408027459,-3.30348441948707,0.000954912755780618,"COAD",1,"X9785"
-0.773541992523354,0.234213193265909,-3.30272595551494,0.000957499117751625,"COAD",1,"X238"
-0.759652254297715,0.230010357561002,-3.30268715875651,0.000957631588959553,"COAD",1,"X1627"
0.821066843714439,0.248618343050221,3.30251916910485,0.000958205384131326,"COAD",1,"X4778"
-0.790012900888899,0.23942018275252,-3.29969216382023,0.000967909361695214,"COAD",1,"X1222"
0.75789756216918,0.229737904328451,3.29896611699579,0.000970416236764877,"COAD",1,"X1537"
-0.819285609176984,0.248357732451242,-3.29881256802757,0.00097094717623172,"COAD",1,"X7052"
-0.73620300222957,0.223231795609124,-3.29793074602442,0.000974001540265392,"COAD",1,"X4042"
-0.827215073838648,0.250886455062839,-3.29716912629443,0.000976646718594825,"COAD",1,"X1510"
-0.817599470302713,0.24797812482629,-3.29706287954007,0.000977016252029596,"COAD",1,"X1677"
-0.756383235138488,0.229568527981053,-3.29480369888033,0.000984904547761866,"COAD",1,"X9203"
-0.817356102208661,0.24832086051199,-3.291532175442,0.000996432175258382,"COAD",1,"X8409"
-0.719691291509592,0.218707276219056,-3.29066002718974,0.000999526320235076,"COAD",1,"X9339"
-0.731849621643076,0.222426759335982,-3.29029485403595,0.00100082449524987,"COAD",1,"X7044"
-0.77321051458442,0.235137761608637,-3.28832982543804,0.00100783692652796,"COAD",1,"X589"
-0.742516865206338,0.225822595984577,-3.28805389012997,0.00100882526730851,"COAD",1,"X6141"
-0.862072631539022,0.262186885998075,-3.28800820169683,0.00100898899997402,"COAD",1,"X5434"
-0.800460326476899,0.243459900081316,-3.28785285054969,0.00100954591261208,"COAD",1,"X4940"
-0.683350628641112,0.207847732681664,-3.28774637002041,0.00100992779509965,"COAD",1,"X9132"
0.835259505080353,0.254069334814173,3.28752584679794,0.00101071910633586,"COAD",1,"X2561"
-0.757330094585102,0.230365813933545,-3.28751077103642,0.00101077322417458,"COAD",1,"X231"
0.737072370435928,0.224292390065309,3.28621211901709,0.00101544510788341,"COAD",1,"X8143"
-0.821681083579368,0.25051781925273,-3.27993068928335,0.00103832592088464,"COAD",1,"X7025"
-0.815918535465563,0.24883359521455,-3.27897257909271,0.00104185758896337,"COAD",1,"X6599"
-0.750069933364687,0.228783281266688,-3.27851724659174,0.00104353987323144,"COAD",1,"X487"
0.785747275597443,0.239735974999363,3.27755263097051,0.00104711207517753,"COAD",1,"X9514"
-0.837675331952475,0.255679953642302,-3.27626519020881,0.00105189740493278,"COAD",1,"X5525"
0.740592082283932,0.226208519950131,3.27393540458688,0.0010606085339245,"COAD",1,"X8892"
-0.806532781572538,0.246371568008747,-3.27364390335781,0.00106170314985644,"COAD",1,"X1182"
-0.751650901699283,0.229651226380882,-3.27301061503,0.00106408481277604,"COAD",1,"X3352"
-0.768597518924207,0.235008822831776,-3.27050495237953,0.00107355662447366,"COAD",1,"X4046"
1.17054423516194,0.358032759129699,3.2693774670432,0.0010778440929889,"COAD",1,"X4524"
-0.757625724892398,0.23174969465643,-3.26915522376667,0.0010786910799919,"COAD",1,"X7676"
-0.81695020272644,0.249921731225304,-3.26882419836457,0.00107995378587171,"COAD",1,"X1455"
-0.770522351960073,0.235817088219767,-3.2674576629578,0.00108518095964688,"COAD",1,"X1011"
