"","Estimate","Std. Error","Pr(>|z|)"
"V101",-0.372551625968168,0.205509174746921,0.0698592249927039
"V376",0.421782199073452,0.23286897062495,0.0701033070763092
"V317",0.422955216323821,0.234053646027602,0.0707487717022332
"V267",-0.367063796545517,0.204683871352532,0.0729216803627959
"V727",-0.369086117394785,0.206172713757097,0.0734250971703772
"V752",0.420784120502283,0.235269652826627,0.0736923978037978
"V412",-0.376796403284772,0.210784056376123,0.0738414661784698
"V16",0.411505107664396,0.230306563054439,0.0739744944675795
"V73",-0.371999822728925,0.208822402687795,0.0748443182022769
"V351",0.412602084161597,0.232152513618578,0.0755207199962553
"V543",-0.364198910064744,0.205232494885845,0.0759693317700743
"V194",0.4226618758865,0.239121657028973,0.0771344902150151
"V660",0.408406402880317,0.231826835009097,0.0781221361312912
"V692",0.406383084114679,0.231670179220751,0.0794056663983499
"V940",-0.369088666993666,0.210592148333684,0.0796667208992017
"V366",0.401129615748482,0.229807904069073,0.0808979336070231
"V610",0.395475783834997,0.228869195648823,0.0839962040562303
"V391",0.41643603446703,0.241065950080789,0.084081920540689
"V775",0.400292923127796,0.232326741782575,0.0848932366255571
"V405",0.394280297934221,0.229871757715737,0.0863051691200796
"V153",0.404338432197857,0.235751947328862,0.0863266864677482
"V601",0.395163367968288,0.230806228413028,0.08687822198136
"V148",0.390208852141106,0.228565089832161,0.0877828277398806
"V849",-0.347369243185943,0.204720080956488,0.0897342849265265
"V43",0.389042521164803,0.229463601612541,0.0899913616773837
"V943",0.385995004290582,0.228602883513282,0.091316098207653
"V239",-0.342215827644743,0.204048799733972,0.0935175769565144
"V982",-0.345286699548098,0.206656709512854,0.0947567242755625
"V19",0.37682813053414,0.227413209292077,0.0975155254502111
"V646",0.380379451102288,0.229680200955109,0.0976962181212998
"V175",0.382865939804575,0.232456683182694,0.0995493961182456
"V989",-0.336040411666694,0.2044091372469,0.100184499047018
"V675",0.373688597990563,0.227634916456326,0.100670086150235
"V640",0.373078816334259,0.227587234716911,0.101155312206842
"V709",-0.33402058552423,0.205214340334487,0.10359553900159
"V28",0.368875455790452,0.227259282364009,0.104557764972643
"V263",0.371795216806574,0.230200462860966,0.106290499590718
"V549",0.363798139365036,0.226276213819011,0.107887467573956
"V613",-0.33156122623076,0.206350615519673,0.108101377699318
"V383",-0.325026487505304,0.203306528786976,0.109886905929625
"V644",0.361910094424112,0.226718654355198,0.110422709596411
"V282",0.366525409770854,0.229812892937185,0.110737687842945
"V310",0.384697993869086,0.241669502662597,0.111421764030499
"V392",0.365375139161222,0.231188609064327,0.114010677108488
"V941",-0.319707260500576,0.204009035356429,0.117085933783316
"V168",0.35641171846041,0.227885163496389,0.117818266345863
"V668",0.360790523605268,0.230859354598089,0.118096052470819
"V416",0.354025543414517,0.227708553329176,0.120010151894999
"V150",-0.315794433342249,0.204819528202832,0.123117829071918
"V55",-0.31322165343086,0.203295173200711,0.123384091687297
"V821",0.355009614940824,0.230446053730462,0.123430628543405
"V90",0.346096298108141,0.225064933118762,0.124106821867807
"V242",-0.316069274736645,0.206052876055401,0.125048562375502
"V725",-0.311169080884189,0.202936975525617,0.125194896298274
"V778",-0.311582126999914,0.203245577956917,0.125267786174113
"V992",-0.321059405711385,0.209673206488818,0.125710789336271
"V674",0.346434477117142,0.227149277216506,0.127224150876927
"V959",-0.308349403302911,0.203149458750955,0.129053461586443
"V818",0.35200923702971,0.232013826448126,0.129218524878091
"V86",-0.307183365381238,0.202835349425602,0.129912532741727
"V731",0.344448375322945,0.228208690341085,0.13120758548348
"V659",-0.305653221843186,0.203070989617039,0.132284349821134
"V591",0.337575293586452,0.224858053549506,0.133282701571406
"V281",-0.304389013422886,0.202767720146247,0.133311348584619
"V320",-0.306023795565988,0.204636900288567,0.134797622146078
"V485",0.338176994541576,0.226545380251303,0.135501046856969
"V606",-0.309776835978789,0.207542736789849,0.135543757000347
"V748",-0.302442137030151,0.203034070357822,0.136326091316336
"V318",0.335282198166607,0.225383410956049,0.136854263848142
"V75",0.340977246387137,0.229451563129282,0.137265030495544
"V722",-0.303900361292268,0.204599883545964,0.13745381940679
"V143",0.332803010530087,0.224498425641553,0.138226142206802
"V477",0.336791241159675,0.227659737912134,0.13904350138308
"V694",-0.297421343267354,0.202930007348077,0.142747721355299
"V831",0.327309617750179,0.223390645262981,0.142869235831022
"V847",-0.299329668365958,0.204523438695914,0.143317758509606
"V459",0.326901888917254,0.223589478027998,0.143723963977958
"V951",0.328645488736699,0.225854186437589,0.145635375327421
"V201",-0.29705727333148,0.204487074803866,0.14630856154303
"V736",0.322950418074923,0.223053539852384,0.147656058103679
"V481",-0.292639051490174,0.202501637592059,0.148424341678538
"V348",0.326807992100176,0.226949882708311,0.149867198362914
"V142",0.322800050444701,0.225433448864248,0.152170036189919
"V809",0.318272839509602,0.222693685719609,0.152948017189897
"V411",-0.289081892472095,0.202622719030344,0.153666301358583
"V854",0.31783009832481,0.223381600015261,0.154790561475891
"V66",-0.287602883897751,0.202396647146742,0.155320711919122
"V370",0.319792401603744,0.225217911059295,0.155629698804674
"V114",-0.304103203011153,0.214790253545134,0.156829758191967
"V439",0.322640247571762,0.228170932074429,0.157353474500078
"V791",0.317890896171395,0.225081975998391,0.157851680720629
"V851",0.324989012856453,0.230148731251531,0.157925649069934
"V805",0.315836181233807,0.223958561019124,0.158467694751533
"V908",0.312230498244926,0.222968483010592,0.161413121794221
"V688",0.314293645830926,0.224825524267739,0.162129679754774
"V825",0.311436442784546,0.224622495473518,0.165597876407124
"V355",-0.280757750923315,0.202623249345918,0.165864590030677
"V618",-0.284580946498869,0.205602669882719,0.166318469222753
"V923",-0.279712278186236,0.202243082516602,0.166649561171815
"V184",0.306355865103763,0.221785791543913,0.167182371358941
"V299",-0.281771962857096,0.204270735963672,0.167770086993717
"V917",0.309099998701707,0.224456910378137,0.168480799149036
"V104",0.310979687108877,0.225838234755302,0.168511648422901
"V605",-0.279593664291794,0.203267694509055,0.168978085331271
"V697",-0.277899668710424,0.202576594017264,0.170117872518276
"V395",0.304070875184253,0.222371024566663,0.171498925215888
"V819",-0.278621174086826,0.204232242531235,0.172492998621712
"V430",0.307494794638806,0.225595795788647,0.172871718987679
"V51",-0.275181216380938,0.202795537389229,0.174800526710601
"V685",-0.272909371740235,0.20212140263774,0.176943819967933
"V272",-0.285908618943051,0.211759190660074,0.176964923084947
"V985",0.300217418462817,0.22383103532649,0.179833436052864
"V338",0.297116259628438,0.221866098621179,0.180515576492152
"V860",-0.269157500960899,0.201965078176342,0.182632481908981
"V238",0.296458530727683,0.22356793138194,0.184828654332986
"V198",-0.268080164805263,0.202429576819826,0.185399041609831
"V945",0.288130446808895,0.220422683165221,0.191154168362144
"V507",-0.263820638531013,0.201974319653504,0.191481552908348
"V956",0.287943566361729,0.221206290844921,0.193019983702175
"V765",0.285409641087973,0.220505877277284,0.195547905577344
"V684",-0.27063347954774,0.209212278196555,0.195809442983304
"V419",0.285553180308771,0.221797047371487,0.197936588564408
"V116",-0.272489309253725,0.211707240952532,0.198057921945206
"V840",0.283363909943373,0.220879529178067,0.199530980450695
"V654",0.283883023685243,0.221679939638718,0.200334686721884
"V418",0.284333459209158,0.222726443079507,0.201742103143445
"V759",0.281704264045883,0.220761554760453,0.201935471731892
"V594",0.285127048937406,0.224060019977912,0.203178609824543
"V252",-0.258341447198825,0.203013243214543,0.203183114587493
"V440",0.280402491581448,0.220669185099292,0.203838366232562
"V291",-0.25599169444854,0.201861813384579,0.204743264142418
"V852",0.28057443111101,0.22144861343302,0.205156843380774
"V469",-0.256213364854415,0.202279305960059,0.205287040983794
"V964",-0.255823413255722,0.202274875863752,0.205967583231259
"V171",-0.25513166739811,0.201888372840496,0.206328244657005
"V680",0.279688864573432,0.221386848036677,0.206463765201129
"V120",0.27916071545782,0.221350041719924,0.207246492746708
"V595",0.276326696619544,0.219851182485104,0.208796857146888
"V1000",-0.254195773391862,0.202322535685724,0.208975030361109
"V812",0.27664115032281,0.220403114620484,0.209420720889659
"V998",0.285116381357925,0.227480777052792,0.210073003281121
"V145",-0.252788678207567,0.202241502158761,0.21132338985125
"V511",-0.258834758476876,0.207089698370973,0.211347821210356
"V827",-0.25315198683946,0.202965559943039,0.21230007957906
"V905",0.280964468966306,0.225342811190949,0.212459363175973
"V611",-0.256022120439897,0.205371792101496,0.212534119409348
"V478",-0.251401480711653,0.201801951738239,0.212843999809084
"V950",0.283237498729143,0.227357611644746,0.212845281782026
"V663",0.275398471965907,0.221088512829087,0.21289363846275
"V776",-0.250942980474097,0.202222159858536,0.214632640173795
"V388",0.272703446933912,0.220125886671635,0.215400224957105
"V444",0.276832651660998,0.223499640842076,0.215483727265228
"V17",0.273279248723885,0.220941708225547,0.216130176276412
"V627",0.274284696317937,0.222037533537416,0.21671597316948
"V41",-0.249003455137792,0.201772471229948,0.217172940492498
"V514",0.270884468878061,0.219998282851321,0.21820969078712
"V302",0.270671289861843,0.219983347105176,0.218540922727774
"V393",-0.248557841469641,0.202198233694201,0.218967590726121
"V364",-0.247657148448844,0.202189511945765,0.220621817914599
"V493",0.266995194372706,0.218881977885595,0.2225355776152
"V32",0.276086731548591,0.22689101497182,0.223670684813306
"V49",0.267272663942084,0.219745774797497,0.223877804558227
"V974",-0.244798633381218,0.201575277007255,0.224584379950044
"V321",0.267594512636245,0.220549745417264,0.225012532289202
"V88",0.265801266278565,0.219102079525414,0.225076701217447
"V367",-0.245102668173984,0.202147225393648,0.225322637231711
"V826",-0.245583352546816,0.20290613337397,0.226152343131068
"V859",0.277039485703736,0.229149970637502,0.226667588073771
"V68",-0.245130858239637,0.202902959996607,0.22700161157653
"V757",0.268582146651375,0.222947239066776,0.228323279864895
"V409",-0.243125027812062,0.202148230783854,0.229089847439124
"V522",-0.241312545975327,0.201529941855812,0.231149536164864
"V922",0.266570691366838,0.222813331713586,0.231546065929835
"V699",-0.247471248402726,0.207059772348414,0.232021333449193
"V221",0.2619380478517,0.219374943930999,0.232470185195119
"V70",-0.241249227652117,0.202132415475179,0.232665499251484
"V441",0.263766625518029,0.221324867399395,0.233354475336754
"V273",-0.245531848763981,0.207057210706714,0.235694789497852
"V461",-0.2381722512834,0.201491343118733,0.237187025516539
"V927",0.265096039784936,0.22429728475232,0.23724701157822
"V971",-0.237943057355555,0.201652401753959,0.238013581130859
"V83",0.266657715668661,0.226281026867865,0.238622819654067
"V183",-0.240000880461551,0.20392827486365,0.23923993646959
"V797",-0.237849052686007,0.202105641594891,0.239253350498861
"V746",-0.236393715860852,0.202094927168657,0.242115185428293
"V547",0.25703785133764,0.219829051324045,0.242297913965221
"V61",0.253604176806689,0.218247173153105,0.245233675216
"V645",0.253935344391004,0.219619048266517,0.247577387037049
"V891",0.251693739028802,0.217845898562955,0.247936831150372
"V938",0.258138243713351,0.22573510483574,0.252812394664729
"V220",0.250264291828226,0.219371632869686,0.253943421313838
"V679",0.24794840586068,0.217855661610531,0.255065547943456
"V520",0.249286584951113,0.219305936041384,0.255660806729153
"V67",-0.229353207538605,0.202049391434938,0.256319025053512
"V502",-0.228039006835255,0.201381258539226,0.257477010658739
"V163",0.248166355208281,0.219230764733851,0.257639939160264
"V258",-0.228140442565899,0.202042599920194,0.258826126487411
"V899",-0.230162080257204,0.203899936942459,0.258982561484034
"V979",0.247421710848909,0.221553895241821,0.264098533407552
"V343",-0.228195739776246,0.20530608732349,0.266357331183397
"V34",0.241993714115548,0.218011458533697,0.266997059513934
"V747",0.24108509455347,0.217384819168433,0.267419604687607
"V844",0.240565922983733,0.217019118452493,0.26764548132575
"V486",0.24730559731753,0.223146575800343,0.267747275085962
"V27",-0.222705120217701,0.201419609062584,0.268866152665166
"V814",-0.223689202521941,0.202801401890369,0.270028757806165
"V994",0.239613608607771,0.217284485922398,0.270129466029618
"V463",0.243762737934659,0.221316460479285,0.270713193251553
"V124",0.240852557886495,0.218742688591416,0.270863117278962
"V25",0.240250054493065,0.218702691989008,0.271975946218306
"V770",0.244600293040707,0.222973626522574,0.272644872524339
"V14",0.237499976950004,0.217709357875949,0.275315192339781
"V276",0.237512637926292,0.218521378352516,0.277077463092817
"V253",-0.222770813261802,0.205311282653394,0.277904243393175
"V780",0.236908491272722,0.219545456824299,0.280549264873578
"V483",0.240258751171812,0.222697213747494,0.280650873141589
"V218",0.236466690839502,0.219516685556286,0.281384175874334
"V615",0.236166529562938,0.219497147628082,0.281952525118558
"V876",0.237641196259066,0.220921582829672,0.282069852252627
"V331",-0.218124090958027,0.20279058315714,0.28210058400165
"V98",-0.216630778947242,0.201714912793816,0.282847206448108
"V488",0.235611716682811,0.219461054114571,0.283005411721736
"V954",0.243231792247521,0.22702429675162,0.283993650115729
"V109",-0.217264549976009,0.202789479670777,0.283998696625916
"V882",-0.217713770502424,0.205321354417731,0.288982581986515
"V577",0.232056678893633,0.219230399844845,0.289824847408533
"V102",0.230649093297887,0.219139371895843,0.292559948048321
"V521",0.227311739259826,0.216112924978296,0.292882475656658
"V374",0.227265923563633,0.216109826069651,0.292972848563466
"V898",0.227469179991721,0.216464846280174,0.293333649451873
"V693",-0.211426312542983,0.201470612905274,0.293987090555794
"V96",-0.211380493275008,0.201980277568479,0.295311664719284
"V339",0.230144226022095,0.220442049771577,0.296479668239669
"V526",-0.213433100150958,0.205333803531708,0.298598040418521
"V232",0.225948243451343,0.217762858397459,0.299461661608416
"V295",0.229626145577536,0.222026277264875,0.301028844357151
"V918",0.226197033997259,0.218852578523301,0.301342413885147
"V598",-0.207957353425801,0.201228243718163,0.301397948954945
"V700",0.223429898499886,0.216776003536061,0.302683966436291
"V550",-0.212465104373327,0.207126012597525,0.304996699414458
"V783",0.225701320338702,0.220160007831146,0.305283227121534
"V446",0.231494493216513,0.226304453130769,0.306339107341291
"V781",-0.207998930599456,0.203907908192483,0.307698541112051
"V356",-0.2186368647686,0.214887069032141,0.308939370292173
"V892",-0.207320995666366,0.204373376643602,0.310381089861399
"V988",0.219566951282634,0.216523135864167,0.310555224697423
"V72",0.224750561167357,0.221721513126268,0.310744301828709
"V609",0.219290196162285,0.216505076350683,0.311125129169361
"V596",0.219868507803357,0.217368994084484,0.311777686666589
"V217",0.223618447674285,0.221651010155191,0.313033969920885
"V903",0.217433184788437,0.216384095486613,0.314969914984979
"V443",0.222301985067692,0.221569152263955,0.315712534170635
"V402",-0.20346285350892,0.202792452617331,0.315713315710142
"V518",0.215759415794585,0.215339005552731,0.316366622486322
"V243",0.2263876741769,0.225994262170062,0.316468793297383
"V874",0.228941964063695,0.228752736336552,0.316910349745592
"V378",0.215434205695169,0.215667738766362,0.317834821432744
"V112",-0.201998282805765,0.202795044962834,0.319215602223068
"V670",-0.202882955605109,0.203923729033498,0.319786721428537
"V352",0.220108705994036,0.221433074529269,0.320213567610759
"V637",-0.200580096926801,0.201971108546932,0.32065497767939
"V497",0.213895761032329,0.21556695337167,0.321076828113158
"V832",0.217732466041653,0.219658188101929,0.321571772965129
"V386",-0.200114084052455,0.202799019678775,0.323760009937695
"V528",-0.202123174263784,0.205383880344573,0.325054623455835
"V997",-0.205845508091701,0.209345225416794,0.325468393614489
"V240",0.212148137305991,0.216041676831487,0.326110769725846
"V3",0.219163601848414,0.223303132824686,0.326364826745174
"V947",-0.200132851110568,0.203934380791321,0.326415710319739
"V46",-0.197269018906136,0.201434473622828,0.327421375967
"V883",0.210763370365202,0.215952423965387,0.329078681397527
"V387",0.210360222310369,0.215926476324268,0.329946556367644
"V687",0.209443701151415,0.215867548228667,0.331926019945653
"V909",-0.195948493138973,0.20197456887668,0.331964659428991
"V975",0.21027723687278,0.216754674897246,0.331988539637295
"V953",0.218294535896377,0.225506475670313,0.333034918802294
"V896",0.212299662922013,0.219319095735252,0.33304715181391
"V205",0.209743390188465,0.216720738374788,0.333141821580407
"V80",-0.202511056354864,0.209373217502079,0.333431457181673
"V210",-0.194322769734041,0.201432248526261,0.334692410052836
"V429",-0.201952323909267,0.209378104683563,0.33477821556024
"V729",0.209678617678189,0.217803619358244,0.335700232496986
"V53",0.208494112255899,0.216641428625828,0.335852419032425
"V408",0.209955886785417,0.219173573904248,0.338091281272552
"V995",0.205873722857615,0.21504556835062,0.338390982952243
"V556",0.208145238378742,0.217707476499364,0.339033038346508
"V677",-0.193854574619913,0.202817377565748,0.339168990185617
"V582",-0.193199307580236,0.202819756251485,0.340809751821366
"V963",-0.191461286438012,0.201431827766144,0.34185741140708
"V820",-0.19267635647149,0.202821716616388,0.342122960928583
"V199",0.205433323174512,0.216447749778604,0.342563260653012
"V867",0.204671739722471,0.216399699161587,0.34424847388213
"V293",-0.18926050502016,0.201163306577952,0.34679190468655
"V846",0.203451708707847,0.216322840794725,0.346960967300261
"V265",-0.190758922457629,0.202829374835191,0.346966469515191
"V921",0.201368274190073,0.214396317497443,0.347610703968697
"V264",-0.192841993582704,0.205443432930075,0.347904184585444
"V717",-0.18867906942283,0.201162480439339,0.348273373923466
"V620",0.214302998841905,0.230897988235778,0.353340927966659
"V730",-0.186033255821215,0.201163968259045,0.3550781802571
"V508",-0.191271898628633,0.207279558096493,0.356125717895278
"V256",0.200443890340069,0.217227829180166,0.356144915108301
"V133",0.198437784145089,0.215166664183772,0.356397392759415
"V322",-0.18623230029806,0.20201663805375,0.356598397748208
"V87",-0.187955350943606,0.203999471300569,0.356866603589018
"V612",0.197027394115246,0.214116748526565,0.357475179209002
"V208",-0.186234811190251,0.204011012257194,0.361312777683529
"V753",0.19527496353946,0.214004523527425,0.361515808152074
"V451",-0.183399059477265,0.201156791536179,0.361915113327792
"V375",0.198244161839545,0.218453440003024,0.364148099246715
"V248",-0.182365440344815,0.201158127653208,0.364630243844641
"V993",-0.183694425909587,0.202863951075422,0.365197641026611
"V509",-0.183108896191375,0.202867264569202,0.366735862809635
"V625",-0.182199692468049,0.202010799612645,0.367093811905606
"V571",-0.181040743388387,0.201158286390337,0.368124786111299
"V695",-0.180828945400386,0.201151229697382,0.3686685756335
"V303",0.196180044025319,0.218327751061613,0.36888839061369
"V285",-0.184578426040552,0.20551030586448,0.369107285018613
"V313",0.191743110540781,0.213647306314061,0.369465521960123
"V875",0.191519627269948,0.214130355246619,0.371104321835273
"V445",-0.181251852224097,0.202878225523467,0.371641827033332
"V935",0.199986331435164,0.224420543558219,0.372863131269936
"V195",-0.181688080619199,0.204044286168354,0.373232601472588
"V751",0.195544902589434,0.219935287878507,0.373948268397203
"V929",0.189198401555625,0.213484891011764,0.375489344462595
"V361",-0.177724027744964,0.201146406239629,0.37693617186747
"V26",-0.177918604827418,0.202029964659161,0.37850483112188
"V532",0.192010328286345,0.218074988095428,0.378600172437621
"V630",0.189529277326541,0.215456114495513,0.379040628120775
"V793",0.19639688039736,0.224210548852488,0.381058064417393
"V784",0.18666087784896,0.213458280930612,0.381867413239671
"V438",0.187429855920062,0.2144783476272,0.382179753985041
"V665",-0.175690887417995,0.20114437069748,0.382414226910715
"V308",0.18972129116374,0.217936882821394,0.384009086032078
"V567",0.185642481949877,0.213394300384846,0.384327446684427
"V810",-0.180159600761762,0.207393337632059,0.385019133470059
"V656",0.185705519475518,0.21437169921041,0.386337644396405
"V515",0.191845343790637,0.221665869068807,0.386780419324975
"V750",0.193441789000302,0.224038394775836,0.387900311319441
"V134",-0.174284460732774,0.202049154446001,0.388365977613949
"V146",-0.173050783919243,0.201143052503919,0.389603375171476
"V758",0.183388274355617,0.213253134751585,0.389813396613339
"V890",0.1866241506682,0.217750764843308,0.391415075644393
"V786",-0.172154859558176,0.201168937790291,0.392123588589011
"V744",0.184034350881713,0.21511935970295,0.392275076697734
"V36",0.182790467789848,0.214192138179486,0.393440376068804
"V7",-0.171735426029827,0.20147534753576,0.393998069104777
"V734",0.182961344604815,0.215053958651845,0.394897418463053
"V420",0.181313408888597,0.213123755947757,0.394912482108704
"V8",0.192457197921433,0.226618957376386,0.395739622850499
"V324",0.184232764496526,0.217607646315724,0.397202404350644
"V833",0.181601175428281,0.214971223799911,0.398239437216583
"V710",0.180789329655046,0.214069407629217,0.398369933316808
"V167",0.179480690766824,0.213009921685606,0.399456050019324
"V181",0.179255638414351,0.212858439112914,0.399712137625282
"V762",0.181821950512685,0.216090791151727,0.400115698985469
"V690",0.180733303206418,0.214918532926808,0.400382298678704
"V487",0.180113449521297,0.21488094729918,0.401917761205191
"V960",0.179906208173182,0.214868389769751,0.402432052767827
"V115",0.180550986637784,0.216014387771105,0.403251377924182
"V713",0.178536921978654,0.213931791058149,0.403970740430234
"V495",0.179056570975118,0.214816953324356,0.404545371664742
"V362",-0.167489705668746,0.201181192040764,0.405108932472772
"V562",-0.172413116385246,0.207485953562284,0.405994624400433
"V504",0.177415387841978,0.21386347613207,0.406780188397485
"V650",-0.167538442970732,0.202091857156675,0.407092385827034
"V261",0.176900031541151,0.213832131262566,0.408075764066811
"V20",-0.167169468392009,0.202094457420029,0.408132311426115
"V353",0.175959693053389,0.212746684239128,0.408188614535457
"V475",0.175923639824954,0.213162541870595,0.409199710134265
"V724",-0.167450128681986,0.202981109785471,0.409397566387562
"V182",0.174828725460664,0.212583745223839,0.410849671748198
"V186",0.175200553634608,0.213118359094583,0.411030798650873
"V69",0.174831843915725,0.212676627462855,0.41104570496431
"V382",0.174460794716665,0.212700279276811,0.412091314397935
"V614",-0.164840818068709,0.201383340829882,0.413047499290257
"V551",0.174265095693501,0.213061291565292,0.413408218770894
"V866",-0.164681571795643,0.202112704693508,0.415186404350679
"V23",0.176662819143537,0.217158019629964,0.415918857312118
"V853",0.173309313915899,0.213614554327958,0.417183127014355
"V159",0.172298848252327,0.212567903441331,0.417618913285739
"V277",0.178395943774764,0.220881399374274,0.419289274980217
"V619",-0.164005503104284,0.20421163529334,0.421908054565593
"V587",-0.162464828184811,0.203027490863441,0.423588567084004
"V652",-0.158975066824146,0.201215335060332,0.429484372536501
"V97",0.167232254570462,0.212260009502304,0.430775614474528
"V344",-0.158420971489986,0.201218082816917,0.431100525658183
"V296",0.170603766706131,0.216801924776737,0.431334110118629
"V824",0.172516250785085,0.220543088754914,0.434077204146046
"V371",0.168277237617481,0.215284663853184,0.434420348009971
"V795",-0.15696666423684,0.201384256462839,0.435721389349652
"V836",-0.156874407005473,0.202178017616055,0.437794939078292
"V641",-0.157967946962519,0.204282447371462,0.439355484403288
"V462",-0.155509747234406,0.201571392902166,0.440418213185895
"V597",0.163681091796568,0.212422902376639,0.44097754736505
"V803",-0.156155323715095,0.203093143592864,0.441961430836783
"V47",0.163227551386476,0.213011383690045,0.443506397373881
"V227",-0.155463567254815,0.203100811928434,0.444003480355614
"V62",0.162466498867457,0.212966319606797,0.445538457298275
"V241",0.167785131684502,0.220272953037958,0.446230339625604
"V811",-0.153484144789156,0.201587165532998,0.446430992584655
"V165",0.165408923522914,0.218166491993869,0.448344734375659
"V799",-0.152694896288549,0.202217978094678,0.450188683431398
"V437",0.159628533683401,0.211804146226226,0.451052780093923
"V141",0.160920618113686,0.213737038638599,0.45151562670973
"V774",-0.15250927924293,0.203134603278702,0.452785418055947
"V74",-0.153190861152632,0.204343350543478,0.453451175969205
"V589",-0.152828026347213,0.20434815146114,0.454532155905916
"V924",0.168226675001144,0.225255447527893,0.455168464674915
"V394",-0.155058121226272,0.207732426271273,0.455406521405213
"V721",0.158915154781727,0.21361977401326,0.456927331924029
"V496",-0.150803987923998,0.203154875709363,0.457899259679222
"V880",0.159231238898648,0.214756426741978,0.458420394027574
"V894",0.158255359277118,0.213581289377528,0.45871721946298
"V944",0.160018330294874,0.216188062667176,0.459190079680323
"V737",0.159783558455957,0.216174568626828,0.45982118157458
"V326",0.158416285959294,0.214709244751306,0.460625222259037
"V990",-0.150532540039886,0.204379095799466,0.461404631800243
"V787",0.161134823135861,0.219896426891807,0.463695064254255
"V125",-0.14812081619623,0.202265681905038,0.463980479227329
"V328",0.156032840692755,0.213452002662449,0.464780793345547
"V653",0.155050025258998,0.213395003045986,0.467479022489947
"V473",0.159287288174842,0.219792492362295,0.468625852207064
"V714",0.15332254611279,0.212430103114709,0.470444955485291
"V84",0.156903235034329,0.217681678595269,0.47103743445832
"V187",0.152989654399401,0.212410765259947,0.471368763200931
"V912",-0.146187182570681,0.203212568006804,0.471906436207289
"V862",0.157434624551571,0.219688563846227,0.473604650571811
"V4",0.157430035405003,0.21968830677705,0.473617025935117
"V642",0.154605430075792,0.215878293346839,0.473886748817014
"V349",-0.14414407286736,0.201414583950775,0.474202199408228
"V498",-0.143972140360499,0.202312522137911,0.476692454489076
"V599",0.156228044602873,0.219621037787221,0.476865627568464
