"","Estimate","Std. Error","Pr(>|z|)"
"V941",0.302725279751843,0.216854693543085,0.162719872652961
"V915",-0.285817992712194,0.206006866172598,0.165313809115971
"V298",-0.285691623785219,0.206004752480028,0.165496489698666
"V29",-0.285519038179199,0.206436982608447,0.166640075607269
"V60",-0.28321664398276,0.20596377285744,0.169106675406859
"V977",-0.283308067265018,0.206036494989503,0.169119577911776
"V361",0.300924768522144,0.218867609534571,0.169157218689864
"V69",0.304648383642511,0.221846239512431,0.16967739296623
"V6",-0.283113121460047,0.206400110348411,0.170165765926833
"V341",-0.283221525453832,0.206696713109276,0.170615888912362
"V440",-0.281598059360939,0.206667699269781,0.17301982011566
"V453",0.294907980908974,0.216968951780343,0.174077699821936
"V100",-0.282423713904474,0.208045151551102,0.174618698961624
"V689",0.29227301629636,0.216343527036638,0.176705929008488
"V919",0.291684693703774,0.216428801551589,0.177749543247561
"V766",-0.278065106684457,0.206325118752508,0.177753731608846
"V980",-0.279258296062034,0.207431587263106,0.178216431506434
"V797",0.291036461426305,0.216397252820778,0.178651864529152
"V513",0.290952547479908,0.216393171617343,0.178768943961169
"V451",0.292566604030925,0.218445989877934,0.180470213588087
"V202",0.290912005411609,0.218363326083245,0.182781866008357
"V952",-0.273233061162426,0.205806533981688,0.184303368036797
"V829",0.288448287514938,0.217305488951218,0.184380992273974
"V999",0.28693435759267,0.216578332012245,0.185220058071475
"V991",0.286184795632333,0.21620343057682,0.18560836201017
"V861",0.284983450652948,0.21610450737788,0.187259465318202
"V466",0.287638237445363,0.21834464606511,0.187718389514211
"V880",-0.270549912058146,0.205766476603844,0.188563815076066
"V934",-0.275914546822205,0.209899635036617,0.188675632346286
"V257",0.284011567409822,0.216100142690903,0.188759044121204
"V974",0.284797799251386,0.217126627774474,0.189632567502868
"V874",-0.274023114686025,0.209248518239066,0.19034533402924
"V522",0.28178165444666,0.216979803830603,0.19406275364656
"V539",0.280608097261749,0.216272615922153,0.19446814352096
"V742",-0.273936452582035,0.211614777945446,0.195490938193537
"V746",0.279246318829233,0.215830132476794,0.195726039031244
"V89",0.278143857755178,0.21566812816921,0.1971601981063
"V711",-0.265005718043604,0.205769542473162,0.197789024930627
"V705",0.276562199890024,0.215593646249281,0.199564315206031
"V21",0.275560465231331,0.215702509569747,0.201424947443283
"V891",-0.268344967606269,0.211499298618308,0.204521416823615
"V716",-0.260426732215634,0.20676779521518,0.207845086905366
"V870",-0.261667397957757,0.207774422646794,0.207892335652682
"V62",-0.259766226875817,0.206311621246503,0.207995501842657
"V904",0.271194209642176,0.215499593140505,0.208231161174426
"V671",-0.259301623264569,0.206304732319529,0.208794754627974
"V40",0.274771728914309,0.218793199741723,0.209169880509273
"V617",-0.260705239679873,0.208204652142592,0.210512088790834
"V277",-0.257380571587298,0.206732083589842,0.213133301572302
"V101",-0.255778015691304,0.205562613778712,0.213395515107379
"V413",0.26818501768185,0.215683182838025,0.213712703661933
"V318",-0.254550419379744,0.205746724640806,0.216011810293302
"V725",0.267567554573438,0.216299603587241,0.216078595379448
"V170",-0.255433684486553,0.207032110232039,0.217281999867846
"V935",0.267829438525524,0.217428171131132,0.218021367718011
"V918",-0.253070353974436,0.205528301467829,0.218204576446235
"V769",0.264061830490871,0.215013023680666,0.219401861628542
"V146",0.266711759214708,0.21718487790335,0.21943188048355
"V20",0.263918998932278,0.215112006263197,0.219863536427463
"V563",-0.25243245779174,0.205993791442893,0.220410532953886
"V625",-0.251452566935085,0.205705896834466,0.22156066469999
"V444",-0.250192940284175,0.205584750691331,0.223611065923389
"V468",-0.250879104054625,0.206184815307796,0.223692463907176
"V907",0.261215419018372,0.215042331464775,0.224474324510449
"V722",0.26109112046832,0.21503669287257,0.224682780002075
"V713",-0.250266233753032,0.206176456793809,0.224806969566576
"V158",-0.249440443569547,0.205680050383567,0.225221768043118
"V168",-0.24911253668781,0.205479847018617,0.225380211738189
"V91",0.25949542127424,0.214804497993905,0.227026512994786
"V631",0.258863347526161,0.214775785890527,0.228098123738969
"V308",-0.247472793839616,0.205553847259244,0.228615976208875
"V497",-0.248513368641584,0.206930408953837,0.229770046045044
"V38",0.257312721325378,0.21529144196092,0.232015448573662
"V519",0.257671651799404,0.216001801659432,0.232902913214538
"V642",0.256170110301205,0.21481459523034,0.23305849113431
"V427",-0.24480554145854,0.205429409787707,0.233387845975416
"V355",0.255755016653075,0.214738431185575,0.233650760202978
"V567",0.258069596257806,0.216778082126192,0.233858465684127
"V452",-0.244180424801366,0.206096158260151,0.236100952798959
"V541",0.254912816295472,0.215184199405476,0.236165317677753
"V883",-0.243914589032977,0.206092762562961,0.236603734750093
"V338",-0.243718754535551,0.20609026702461,0.236974629656185
"V754",0.253862672044904,0.214711219252951,0.237068956052941
"V688",-0.242512437351456,0.20540352998966,0.237736452538835
"V958",-0.242281004496554,0.205497468959281,0.23839916679528
"V165",-0.242231712976015,0.205884849763018,0.239379251430101
"V520",-0.241854454671717,0.205587360605115,0.239432189305842
"V45",-0.243157763261237,0.206856124164874,0.239797850560923
"V509",0.25208262523759,0.214470097985825,0.239845030677357
"V262",-0.240421135543168,0.205380517169339,0.241754306452169
"V498",0.251081654126284,0.21452740145045,0.241842316676581
"V590",0.250358379558548,0.21486293273895,0.243937875508528
"V105",0.249356199710362,0.214510736371452,0.245056141071887
"V249",0.249152346760526,0.214339317601078,0.245064832742697
"V286",-0.238543748840642,0.205360337008574,0.245403559914204
"V585",0.249395802390355,0.214939660820346,0.245924196505856
"V668",0.248729716063961,0.214910325539909,0.247123215755407
"V114",0.253748366196771,0.219612619289667,0.247911852622792
"V732",-0.236627255160437,0.20583052766768,0.250299688459821
"V684",0.248816869243099,0.216581938918793,0.250624105276896
"V464",-0.238756946122336,0.207867505444836,0.2507203034007
"V938",-0.236128223321187,0.206514780536283,0.252874113402758
"V887",0.245925545915725,0.215301604288467,0.253355351612512
"V417",-0.236841929995103,0.207841207016443,0.254480880625313
"V393",0.243849433946034,0.214204894884705,0.254956257791753
"V571",0.244028417105358,0.215216314055174,0.256846948105914
"V718",0.241832531001444,0.214115840862967,0.258709242872876
"V263",-0.231609003619523,0.205392299968846,0.259471101011043
"V569",0.240965257320081,0.213978174352623,0.260114421769884
"V323",0.240967730506545,0.214142550013219,0.260475541815337
"V812",-0.230195251804792,0.205930207402015,0.263639008535788
"V336",-0.230937254516824,0.206701044331314,0.263886387138415
"V326",0.238816758842568,0.213884442921756,0.264178611890092
"V540",-0.228407485319465,0.205259195875593,0.265804690680652
"V662",-0.23200273697751,0.208803431990482,0.266522744370519
"V945",-0.230760619925485,0.207761007251581,0.266696529892126
"V903",-0.228702651450178,0.205914022281738,0.266710159925773
"V656",-0.228439085930057,0.205911194834938,0.267255136080248
"V379",-0.227499014460559,0.205355636952627,0.267935495399127
"V674",-0.22687709519501,0.205245069725559,0.268988002273465
"V351",-0.226709059358098,0.205243536954392,0.269339185217419
"V233",-0.230571119808919,0.208791989859256,0.269458608564133
"V32",-0.22792596066406,0.206445768745392,0.269572479101747
"V111",-0.22601375730594,0.205237233043889,0.270795806614628
"V932",-0.230808796596946,0.210838191204041,0.273639299025761
"V136",0.234954653292711,0.214813322787971,0.274059366600875
"V307",-0.227300834129236,0.208766768552942,0.276251437552537
"V986",-0.22891872734079,0.210810153123475,0.277523274571144
"V280",-0.223364050262957,0.205717557522027,0.277576249424715
"V319",-0.223841234238262,0.206414476924497,0.278175942273469
"V324",-0.222317154635521,0.205312449337429,0.278886751752412
"V115",0.230718924104966,0.213535076982737,0.279931522742743
"V391",-0.225514167842932,0.208753527397083,0.280013445795207
"V808",-0.223153913802313,0.206612712059081,0.280115919478074
"V523",0.230690629249153,0.214830935024719,0.282901539252043
"V911",0.228914736642228,0.213458084538762,0.283535598221596
"V181",0.232030591289984,0.216801629651409,0.284509601805698
"V826",0.22826372080363,0.213430378811664,0.284844575157208
"V758",0.229404097764227,0.215482756902904,0.287054553719
"V830",-0.217692782939246,0.205342097930495,0.289077786405081
"V687",0.226102989729261,0.213796126048351,0.290254468241757
"V86",0.225310103480911,0.213762224570783,0.291872810611542
"V502",0.225669570027384,0.21440946577112,0.292562495654061
"V108",-0.21955853589358,0.208988884231683,0.293453742695085
"V714",-0.216011056998535,0.205788267879522,0.293866987460185
"V626",0.223559215987766,0.213231365310666,0.294438257747523
"V595",-0.216371664730191,0.206542352581249,0.294827632434058
"V922",-0.214931963487506,0.205256742307422,0.2950363199243
"V411",0.225098298744397,0.215295453252966,0.295777131138982
"V240",-0.215114949336868,0.205780190516578,0.295855338187455
"V143",-0.214777703710891,0.205777177995664,0.296606075917736
"V603",-0.213915034183575,0.205137435533484,0.297046088184688
"V187",-0.214409701201153,0.205773907797676,0.297426799088932
"V429",0.224089072943813,0.215531061865624,0.298476221660761
"V344",0.222628271397793,0.214279070269294,0.298821411130246
"V41",0.221785274761456,0.213612264499333,0.29914857898764
"V245",-0.213001746358756,0.20524331301871,0.299362641156819
"V755",-0.214104137852096,0.206520200805215,0.299865205214034
"V620",-0.217769248664944,0.210370992970633,0.300590618724928
"V579",0.220523375645749,0.213198789084761,0.300969921807745
"V843",-0.212035838383191,0.205236768495097,0.301544032959255
"V575",0.220071481994485,0.213253929952395,0.302086558389945
"V209",-0.215164001554499,0.208684291853435,0.302517232899706
"V437",-0.213991538277779,0.207565931424771,0.302561011242669
"V81",-0.211120907733224,0.205117043747497,0.303352614694467
"V92",0.218102395365477,0.21317231432938,0.306247702872431
"V557",0.21839497630537,0.213617861294826,0.306609172670289
"V778",-0.212174759857099,0.207547091022905,0.306640372428613
"V646",0.217718556364465,0.212987231137436,0.30667956633916
"V785",0.218252819895103,0.213612006713232,0.306910870577544
"V917",-0.20905717212882,0.205102621149239,0.308069657106522
"V562",0.217487501382648,0.214282535005716,0.310126453231106
"V549",-0.209558045153801,0.207520742304768,0.312582808232405
"V840",-0.207555123045126,0.205716248820989,0.313003944216874
"V13",-0.209044223213506,0.207515677543812,0.313758958153786
"V282",-0.206666557401671,0.205202523167802,0.313870104650619
"V189",0.214239877870965,0.213013288037761,0.314531861395258
"V291",0.214335414140666,0.213299368790792,0.314965598817011
"V665",0.215863266302472,0.214900213278163,0.315146633896291
"V126",-0.205462211384205,0.205699873254926,0.317869967968779
"V615",0.21219294860129,0.212759280280571,0.318600398203397
"V371",-0.204436221504047,0.205072293265649,0.318813874644237
"V271",-0.2039484057309,0.205236375262057,0.320357032174568
"V727",0.211466415148031,0.212899975722944,0.320580095254688
"V7",-0.202634311121893,0.205678659549405,0.324526567138879
"V313",-0.205296017375865,0.208828106367774,0.325565044273144
"V931",-0.201197844993991,0.205171357695474,0.326773656217837
"V809",0.210010073428054,0.214654318617467,0.327894290624609
"V122",0.210097125060883,0.214961706918202,0.328386005912916
"V442",-0.20085754227141,0.205665867210694,0.328756969499654
"V852",-0.200369420225096,0.205212851191881,0.328867265597104
"V640",-0.200800473526212,0.205665463184678,0.32889346232702
"V54",-0.200194879236044,0.205211746215185,0.329286159089591
"V726",0.206959470185639,0.213152999602409,0.331576529899686
"V462",0.206549195089795,0.212978258172014,0.33213945049288
"V556",0.205873029969828,0.212502173643827,0.332642816371256
"V614",-0.201249668218193,0.208787604419285,0.33509775375973
"V763",0.205603348554111,0.213566481353584,0.335691287532635
"V394",-0.197936363837783,0.206263451718347,0.337242031922782
"V183",0.203474553856489,0.212577572422988,0.338477470957746
"V434",-0.197419677571288,0.207410655621385,0.341183221351398
"V121",-0.194217058593559,0.205621716652227,0.344895951389885
"V515",0.201278686579473,0.213631694128874,0.346102463672657
"V743",-0.193233466988066,0.205170875299933,0.346286218375633
"V942",0.200851087898033,0.213372871000626,0.346543448881364
"V553",0.19967425601913,0.212426413484233,0.347233431793187
"V985",-0.192358724032827,0.205005836796907,0.348085880726912
"V708",0.199039945794553,0.213299696962247,0.350744139272674
"V90",-0.192483513522652,0.20634342582414,0.350907309584708
"V383",-0.19143566412785,0.205604937811931,0.351809620780696
"V773",-0.191318306084024,0.205534555629392,0.351940059608508
"V85",-0.191796191760084,0.206338826431413,0.352619349438126
"V770",-0.190657765775063,0.205532115027356,0.353599505418997
"V285",0.196647637000345,0.212744470826716,0.355310759491859
"V214",-0.189963546567109,0.205596466267565,0.355505532513589
"V796",0.195134799062923,0.212685391439752,0.358890660875218
"V350",0.193916342665729,0.212200043888772,0.360802275600106
"V56",-0.187443383079742,0.205141630832984,0.360860476562128
"V264",-0.187617164949569,0.205521571106902,0.361304036968849
"V677",0.19293054144499,0.211987767435799,0.36276859473148
"V698",0.19305435232077,0.212436160450831,0.363474669918713
"V787",0.193757497569178,0.213338160790831,0.363763204794154
"V597",-0.186076799927901,0.206302985860767,0.367078737703496
"V84",0.190480986092095,0.212505029213763,0.370060578471145
"V389",0.19042267484762,0.212956197796361,0.37122181844271
"V908",-0.183313454768525,0.205561721658,0.37251706390724
"V499",0.18874032853973,0.211913284841371,0.373117570647313
"V767",0.188856715152121,0.212271302596517,0.373629683088184
"V260",0.188471118041008,0.21287947842375,0.375972267715727
"V650",0.18734813827474,0.211859266598347,0.37653176942506
"V782",0.187528346837068,0.212391678924446,0.377270629128734
"V526",0.187269200259556,0.212381770592023,0.377908006990153
"V704",-0.182597852720064,0.207303256797712,0.37841264664733
"V988",0.186890878271573,0.212194714259068,0.378452168783441
"V588",-0.180422775469923,0.205548416257684,0.380072397781196
"V103",0.188093266452432,0.214956280812679,0.3815574002396
"V127",-0.180421940172671,0.206271814165328,0.381747755674033
"V36",-0.179783451755454,0.205545620463797,0.381756496217249
"V691",-0.178537337360808,0.205082005798241,0.383991391662472
"V374",0.186022301437858,0.213684410633548,0.384001600088773
"V333",-0.180083577562649,0.207216286339797,0.384813807641293
"V784",0.185626179824247,0.213668909325125,0.384980520123002
"V395",0.184135348762759,0.212088025018094,0.385283498221495
"V119",0.189460591994779,0.218885433822352,0.386726196063303
"V580",0.183377457128691,0.212058817180548,0.387177068272269
"V744",-0.177255207022137,0.205100617483573,0.387458608476291
"V182",-0.179978545129449,0.208611761639058,0.388278236254299
"V854",-0.176687344574111,0.205532833420569,0.389979202610831
"V436",-0.176201918580043,0.205097135591952,0.390277360407065
"V882",0.182061420101699,0.212184031122623,0.390872890157296
"V702",0.181481617447288,0.211633777403776,0.391153858282696
"V150",0.181185221348186,0.21171095279618,0.392100607417954
"V979",-0.175437328034979,0.205074747986532,0.392285518760697
"V465",0.184526098191822,0.216310335311376,0.393624997449731
"V74",0.180303848454322,0.211677678795432,0.394333493997334
"V132",-0.174928628730955,0.205526124974226,0.394699363668465
"V22",0.177628621238269,0.211487567055019,0.400963891120273
"V144",0.176243696732733,0.211435379580958,0.404529982472675
"V241",-0.171770845569922,0.206193550003417,0.404812951344335
"V329",0.176053260075549,0.211428218626164,0.405021995903281
"V613",0.176074241508238,0.211959950459689,0.406145497240011
"V431",0.175901149460883,0.211953524091286,0.406592871073655
"V297",0.175425764981928,0.211755932432345,0.407424889465543
"V161",-0.170613760432204,0.206227782370678,0.408062878043269
"V246",0.175140525252692,0.21174518857488,0.408164111505244
"V415",-0.173682950705697,0.210212556856552,0.408676250809103
"V59",-0.168817632312552,0.205076705916594,0.410398460918291
"V776",0.173885819178256,0.211346975660653,0.410649919883421
"V616",0.174706947928573,0.212349721234781,0.41066031434393
"V500",-0.168103006339875,0.204928079915304,0.412043709193432
"V445",0.173186710622451,0.211234778166391,0.412285758930131
"V543",0.172864744164769,0.211222819883716,0.413128853163661
"V679",0.17368375201522,0.212311137481955,0.413321575242405
"V315",0.1728060591912,0.211306680448051,0.413472868558662
"V790",0.17366074172544,0.212580474636294,0.413975490669755
"V794",0.173273620139677,0.212566262806234,0.41498583217647
"V976",0.172308017626708,0.211638955858507,0.415553174410337
"V596",-0.166672055922671,0.205072074568464,0.416362170328111
"V834",-0.167184205013523,0.206189793902244,0.41746515774364
"V902",0.170040004127921,0.211295815723269,0.420964789302469
"V805",-0.164439300020659,0.205067877892569,0.422623871166159
"V777",0.169293297028563,0.211176408637679,0.422745228732
"V639",0.169593717933868,0.213055741548189,0.42602835887028
"V28",-0.163421132780076,0.205492137515515,0.426458157001016
"V339",-0.163039119516673,0.205057611039593,0.42656153823657
"V666",0.167902995980262,0.21165977124168,0.42762149684185
"V564",0.16720139679157,0.211099426908447,0.428331258241257
"V623",-0.163098776117832,0.206188573040475,0.428933760985101
"V317",-0.161671972973394,0.205056883241076,0.430448152886313
"V310",-0.165061719329947,0.210191873333713,0.432283158450621
"V293",-0.161241530477218,0.206197570748985,0.434228738474186
"V990",0.165067779080159,0.211114566209799,0.434280862457049
"V140",-0.16015213241908,0.205061598720845,0.43480529456571
"V215",-0.159989773141226,0.20548532293273,0.436218531440842
"V273",-0.160462061771094,0.206188846478952,0.43643424644427
"V869",-0.159254874990377,0.205056159977204,0.437371025595224
"V234",0.164939007424859,0.212882954424301,0.438465360647117
"V512",0.163384087026013,0.210960102106879,0.438647811537138
"V622",0.162917726228932,0.210943182996416,0.439919064057849
"V399",0.163092309084216,0.211486108118597,0.440604584485118
"V80",0.163554273171488,0.213202028559131,0.443002550896743
"V335",0.161247980296263,0.21088278905321,0.444489998054011
"V134",-0.156711181045427,0.205058249179816,0.444731600167864
"V66",0.160585555233774,0.211208170058398,0.447064010629083
"V836",0.159463587287432,0.21081856462363,0.449408199664738
"V479",-0.155828906572995,0.206185389973695,0.449786599277252
"V872",0.162628186604535,0.215474018703931,0.450401308563836
"V611",-0.155071994251986,0.205479463539287,0.450438811109164
"V67",-0.154023230123102,0.205056678317249,0.452577335705309
"V327",-0.153562808889597,0.205057296447455,0.45393100350303
"V76",0.159412076916902,0.213055582690478,0.454328519979636
"V449",0.158499823235566,0.212647840661801,0.456052331354884
"V994",-0.153414043765748,0.206181197137349,0.456831779129571
"V484",-0.15237386540223,0.205475632130995,0.45834996767185
"V547",-0.151999381510172,0.205056100187278,0.458537297818249
"V644",-0.151941252237141,0.205475306223653,0.459626295401104
"V87",-0.151345805457345,0.205058816259405,0.460477706294374
"V251",-0.151147748596227,0.205056012062997,0.461058686118847
"V19",-0.152628100393077,0.208476865518,0.464101130964822
"V388",-0.150238692353274,0.205474257774962,0.464669141668177
"V443",-0.150141104617676,0.205484311573355,0.464981092860248
"V600",0.153724025408409,0.210710266785124,0.465664277990056
